lat,lon,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,RSSI_6
-8.072678,-34.896694,-47.5333333333,-36.7666666667,-68.6,-32.8,-70.7,-80.3666666667
-8.077356,-34.898815,-70.325,-25.475,-71.725,-62.825,-75.85,-82.025
-8.075482,-34.892994,-53.9666666667,-67.6,-69.1,-51.2333333333,-71.8,-77.6666666667
-8.068195,-34.890701,-69.4,-78.2,-74.0666666667,-64.2,-33.6,-73.2333333333
-8.072101,-34.892048,-49.85,-55.1,-64.9,-33.8,-52.5,-70.65
-8.067094,-34.894211,-61.4666666667,-68.8,-72.5333333333,-67.1333333333,-59.3666666667,-43.0666666667
-8.065298,-34.886345,-71.3666666667,-72.5333333333,-80.1666666667,-66.0666666667,-67.2666666667,-74.8666666667
-8.071486,-34.89209,-50.1333333333,-68.6,-76.1,-46.6333333333,-47.4,-77.8333333333
-8.069772,-34.897957,-42.5,-60.2333333333,-65.0,-57.9666666667,-67.5,-44.2
-8.072943,-34.900623,-62.4,-63.55,-71.3,-64.6,-86.95,-72.85
-8.072214,-34.892307,-56.9333333333,-70.1333333333,-69.0,-53.2333333333,-41.7666666667,-71.8
-8.068488,-34.897305,-48.6,-62.95,-62.2,-56.55,-67.85,-46.3
-8.076553,-34.89967,-66.1,-51.6333333333,-65.8,-72.1,-81.1,-83.2333333333
-8.075415,-34.900043,-72.5666666667,-54.1333333333,-64.2,-76.4,-84.2666666667,-84.2
-8.069385,-34.891209,-47.875,-83.7,-72.225,-68.9,-52.1,-77.2
-8.070551,-34.896687,-43.4,-45.8,-62.1,-35.05,-73.65,-63.1
-8.069065,-34.889584,-71.25,-74.75,-77.9,-58.5,-43.1,-77.65
-8.064652,-34.893368,-75.1,-65.9,-78.4666666667,-74.9333333333,-67.2666666667,-65.6333333333
-8.070148,-34.889725,-58.325,-80.7,-74.275,-64.875,-59.275,-76.95
-8.076411,-34.895931,-68.8,-48.4,-82.0333333333,-67.7666666667,-73.3666666667,-84.5666666667
-8.06857,-34.896713,-50.1,-66.3,-63.25,-62.85,-63.7,-50.9
-8.077288,-34.899406,-69.4666666667,-57.1,-58.5666666667,-74.9666666667,-74.3333333333,-82.3333333333
-8.065831,-34.891659,-83.5333333333,-78.1666666667,-77.0666666667,-73.8,-58.3666666667,-56.9
-8.073191,-34.896545,-52.5333333333,-55.2666666667,-62.8666666667,-46.6333333333,-67.9,-70.5666666667
-8.070416,-34.896801,-47.7666666667,-49.9666666667,-59.8333333333,-43.4666666667,-69.8333333333,-63.7
-8.071382,-34.891888,-52.5,-58.25,-72.15,-35.5,-55.5,-71.35
-8.069646,-34.890701,-52.1333333333,-75.9666666667,-63.3666666667,-61.5,-57.9,-63.8333333333
-8.065804,-34.890656,-81.425,-82.775,-82.2,-75.825,-63.35,-64.725
-8.067836,-34.892719,-66.65,-75.65,-69.4,-66.25,-51.8,-52.1
-8.066401,-34.893074,-78.1666666667,-59.1333333333,-74.4333333333,-72.6666666667,-63.3333333333,-39.4333333333
-8.064588,-34.894279,-77.2666666667,-59.6,-73.7,-76.4333333333,-69.3333333333,-56.8
-8.065717,-34.889511,-81.1,-75.4666666667,-79.3666666667,-63.0,-51.9,-80.2
-8.068459,-34.897064,-58.1666666667,-69.8,-53.3333333333,-66.3,-71.2666666667,-52.8666666667
-8.070657,-34.896835,-37.3666666667,-59.1,-61.4666666667,-54.0333333333,-72.0666666667,-64.1666666667
-8.065805,-34.889973,-85.4,-73.6,-80.2666666667,-71.1333333333,-54.1,-73.0666666667
-8.065793,-34.889816,-80.4666666667,-76.1333333333,-81.0333333333,-69.1,-46.3666666667,-75.6666666667
-8.071333,-34.89204,-55.1,-71.375,-74.975,-52.325,-34.45,-78.9
-8.076735,-34.896873,-64.0,-35.3333333333,-75.0,-58.6,-73.9333333333,-82.7666666667
-8.072939,-34.89571,-50.2,-67.3,-53.3666666667,-56.2333333333,-67.6333333333,-70.6333333333
-8.07737,-34.898869,-69.05,-30.6,-68.95,-68.4,-68.45,-79.625
-8.076409,-34.895576,-61.5333333333,-40.9666666667,-74.4333333333,-53.9,-74.6333333333,-83.9
-8.069687,-34.898102,-46.8666666667,-62.5666666667,-59.8,-56.4666666667,-64.1,-53.6666666667
-8.07729,-34.89838,-62.25,-26.25,-66.1,-67.05,-75.75,-83.25
-8.072532,-34.896282,-44.05,-53.1,-58.2,-50.95,-68.7,-66.25
-8.063993,-34.89447,-81.15,-56.2,-77.25,-81.75,-64.6,-66.25
-8.07661,-34.896557,-58.6666666667,-46.3,-72.7333333333,-57.6666666667,-72.9666666667,-82.9666666667
-8.07679,-34.896889,-63.4,-32.9,-70.4333333333,-60.2,-68.9,-84.9333333333
-8.069243,-34.888069,-70.5666666667,-77.8,-76.0666666667,-68.3666666667,-57.7666666667,-78.0666666667
-8.071556,-34.900784,-62.9666666667,-58.3,-63.2,-60.7,-78.4666666667,-73.9333333333
-8.070502,-34.896996,-36.7333333333,-63.6333333333,-67.0333333333,-53.1666666667,-65.3,-62.9333333333
-8.070368,-34.896942,-51.1333333333,-60.5333333333,-64.9666666667,-47.6333333333,-62.1666666667,-66.3
-8.06605,-34.896439,-65.3333333333,-59.4333333333,-67.8666666667,-61.3666666667,-69.2333333333,-48.7666666667
-8.070104,-34.889866,-46.9666666667,-80.5,-72.4,-63.9666666667,-61.1,-74.8666666667
-8.073426,-34.897091,-60.65,-48.8,-40.45,-53.15,-77.85,-78.65
-8.067022,-34.894352,-65.275,-69.2,-70.75,-67.325,-68.275,-45.35
-8.076309,-34.899765,-71.9,-55.4666666667,-69.2333333333,-78.6,-85.2666666667,-84.0
-8.07231,-34.896618,-48.3666666667,-48.2333333333,-68.6333333333,-45.2333333333,-69.9666666667,-73.8
-8.069368,-34.895348,-52.7666666667,-65.5,-55.8,-53.7,-53.1333333333,-57.0333333333
-8.066446,-34.895512,-55.2,-63.45,-68.3,-66.75,-71.9,-47.65
-8.063654,-34.89661,-75.5666666667,-55.8666666667,-73.4333333333,-70.2666666667,-65.6333333333,-62.5666666667
-8.061136,-34.904743,-80.2333333333,-58.0333333333,-77.8,-74.3,-75.1333333333,-80.7666666667
-8.069985,-34.890697,-58.35,-56.15,-56.9,-43.15,-30.95,-70.7
-8.0633,-34.888748,-65.35,-67.925,-83.675,-76.875,-80.35,-75.1
-8.068651,-34.896645,-54.7,-65.9,-63.0333333333,-59.3333333333,-67.9,-48.8666666667
-8.076109,-34.896084,-65.4,-56.1333333333,-80.4333333333,-69.5333333333,-75.7666666667,-84.2666666667
-8.077354,-34.898808,-64.3666666667,-24.2333333333,-69.6,-64.6333333333,-73.4666666667,-82.7666666667
-8.073563,-34.897583,-58.9666666667,-54.9666666667,-38.1666666667,-45.6666666667,-74.8666666667,-81.8
-8.07432,-34.900345,-70.1666666667,-57.0333333333,-53.9666666667,-62.7,-82.8666666667,-81.5333333333
-8.068824,-34.889622,-76.0666666667,-74.1333333333,-78.2,-58.3,-45.0666666667,-77.3333333333
-8.074319,-34.900368,-59.2,-56.7333333333,-57.8333333333,-65.0333333333,-83.8333333333,-78.4666666667
-8.072604,-34.896385,-52.0333333333,-60.8,-62.0,-49.1,-64.1333333333,-72.4
-8.067505,-34.890297,-70.9333333333,-72.7666666667,-72.8666666667,-59.7666666667,-42.6666666667,-76.7
-8.074807,-34.890854,-68.4,-66.3666666667,-76.7333333333,-40.9,-77.8666666667,-91.0
-8.074883,-34.891087,-59.0666666667,-66.4333333333,-72.5333333333,-42.6666666667,-71.1666666667,-90.7
-8.07211,-34.894859,-31.2,-51.5333333333,-53.0,-34.1333333333,-50.1666666667,-65.3333333333
-8.076389,-34.895988,-66.975,-46.975,-74.375,-65.55,-72.675,-78.85
-8.068365,-34.891567,-50.075,-74.975,-71.525,-62.15,-61.325,-60.925
-8.076767,-34.899601,-62.3333333333,-50.1666666667,-68.6,-76.3333333333,-77.3333333333,-84.7666666667
-8.072493,-34.89246,-46.4666666667,-67.4666666667,-64.0333333333,-46.4333333333,-52.8333333333,-72.2
-8.062721,-34.888439,-65.6666666667,-67.6666666667,-83.5666666667,-74.6666666667,-78.1666666667,-80.1666666667
-8.067464,-34.900829,-47.45,-51.8,-56.3,-47.4,-62.2,-53.7
-8.074279,-34.890247,-42.45,-80.825,-65.3,-62.9,-61.375,-78.825
-8.062122,-34.901855,-76.7333333333,-66.6666666667,-73.3,-73.0,-73.1,-66.0333333333
-8.073196,-34.900597,-70.7,-61.9666666667,-73.1666666667,-68.8333333333,-84.9,-76.8333333333
-8.072463,-34.892845,-40.95,-63.75,-59.375,-48.825,-55.875,-60.075
-8.076153,-34.899811,-65.8,-52.5666666667,-65.8,-77.7,-85.1666666667,-84.4666666667
-8.074515,-34.900288,-65.0333333333,-56.9333333333,-62.4,-65.1666666667,-83.5,-83.0666666667
-8.065823,-34.891258,-87.9,-80.4666666667,-81.4666666667,-78.4,-57.3666666667,-63.4333333333
-8.074224,-34.89027,-39.4333333333,-79.9666666667,-65.7,-59.2,-70.8,-80.8
-8.059338,-34.90683,-85.6333333333,-64.9333333333,-80.5666666667,-74.1,-86.0,-81.9666666667
-8.077082,-34.899487,-65.9,-53.3,-59.9666666667,-78.4333333333,-78.6666666667,-82.4333333333
-8.074734,-34.900234,-64.1666666667,-54.0666666667,-62.4,-70.0333333333,-83.2,-83.3333333333
-8.072196,-34.892071,-55.0333333333,-54.7,-69.8333333333,-39.1,-54.7666666667,-67.3666666667
-8.075886,-34.899879,-63.0666666667,-63.9333333333,-66.9666666667,-74.9666666667,-83.8333333333,-87.9666666667
-8.077114,-34.899471,-64.05,-52.55,-64.6,-78.55,-78.75,-80.9
-8.069236,-34.889568,-73.275,-80.025,-77.225,-59.0,-45.825,-80.175
-8.069566,-34.890701,-58.0,-61.95,-61.8,-46.3,-33.2,-61.45
-8.074249,-34.900349,-66.2333333333,-54.2333333333,-50.9,-64.1333333333,-83.9666666667,-81.7333333333
-8.068907,-34.8974,-52.6333333333,-49.3,-56.4333333333,-41.1,-69.0666666667,-46.3
-8.070902,-34.896847,-49.1333333333,-59.3333333333,-63.6,-52.4333333333,-75.3666666667,-63.2333333333
-8.077255,-34.898392,-62.8333333333,-29.7333333333,-63.6,-67.9666666667,-74.8333333333,-79.5333333333
-8.071038,-34.896904,-35.6,-58.15,-61.05,-56.8,-68.35,-64.9
-8.069124,-34.891346,-65.2,-79.2,-74.1,-63.4333333333,-37.7333333333,-71.6666666667
-8.068933,-34.888653,-61.4666666667,-77.5,-74.1666666667,-68.3666666667,-47.7,-77.8666666667
-8.077474,-34.898914,-63.125,-22.775,-67.6,-63.25,-72.625,-77.2
-8.072536,-34.896286,-46.2076923077,-65.2384615385,-61.9538461538,-48.1,-62.8384615385,-72.3307692308
-8.068873,-34.900208,-44.4666666667,-52.4666666667,-59.8333333333,-65.0,-68.7,-51.3
-8.067794,-34.89048,-65.675,-72.225,-72.625,-53.525,-37.475,-69.575
-8.075278,-34.90007,-69.1333333333,-64.3333333333,-65.7,-78.2,-84.0666666667,-81.5
-8.068516,-34.896603,-45.6333333333,-52.6666666667,-49.1666666667,-41.4333333333,-57.9333333333,-45.6666666667
-8.06393,-34.889126,-69.9,-75.4,-76.575,-78.875,-76.35,-84.825
-8.059464,-34.906647,-80.5,-75.15,-75.75,-75.45,-83.9,-79.15
-8.065819,-34.891003,-85.0,-80.1,-78.1,-78.3333333333,-55.8333333333,-67.8333333333
-8.072553,-34.900673,-62.0666666667,-69.3666666667,-70.1,-65.6666666667,-84.7666666667,-72.4666666667
-8.069685,-34.894699,-44.1,-68.15,-61.1,-53.65,-56.45,-48.25
-8.064722,-34.897087,-71.9333333333,-52.9666666667,-66.4666666667,-40.8333333333,-70.8,-56.5666666667
-8.068571,-34.891151,-65.7666666667,-70.5333333333,-65.2666666667,-63.4,-47.1,-49.1666666667
-8.068982,-34.895947,-56.1333333333,-63.5666666667,-57.2,-47.1333333333,-71.1666666667,-56.4333333333
-8.070072,-34.889942,-48.1,-81.7333333333,-76.3333333333,-65.6666666667,-58.7333333333,-72.8333333333
-8.075237,-34.900108,-65.4,-65.55,-64.4,-77.05,-80.6,-83.3
-8.07063,-34.89188,-55.1666666667,-73.4666666667,-67.0333333333,-60.0666666667,-41.4,-82.9
-8.072514,-34.896736,-52.1666666667,-37.9666666667,-63.3333333333,-32.4333333333,-63.4333333333,-72.9666666667
-8.068514,-34.891293,-54.7666666667,-71.3666666667,-70.6,-59.6,-62.0,-60.7333333333
-8.066573,-34.893623,-61.15,-70.0,-74.15,-63.55,-62.95,-56.7
-8.069335,-34.895428,-53.3,-61.05,-68.75,-42.2,-57.1,-59.2
-8.069861,-34.897724,-47.9333333333,-59.8,-62.7,-60.3,-65.1,-42.8
-8.069356,-34.896477,-52.15,-45.35,-52.75,-34.7,-62.95,-52.4
-8.069139,-34.895782,-48.9,-65.4,-59.9333333333,-48.1,-62.2333333333,-62.9
-8.075558,-34.893211,-56.8,-69.6333333333,-68.3666666667,-51.8666666667,-72.1333333333,-85.3333333333
-8.069139,-34.889568,-71.475,-76.975,-78.8,-58.9,-44.725,-76.8
-8.065848,-34.888027,-73.0333333333,-81.3666666667,-82.3,-66.7666666667,-62.1,-80.4666666667
-8.069302,-34.895458,-52.0333333333,-62.8333333333,-61.5666666667,-51.8666666667,-52.7333333333,-63.4
-8.073195,-34.896366,-38.8666666667,-59.4333333333,-51.9333333333,-49.0,-57.9666666667,-68.6
-8.064124,-34.89716,-69.15,-48.65,-62.75,-39.45,-68.35,-51.5
-8.070152,-34.893806,-56.35,-67.2,-67.9,-52.75,-57.5,-45.6
-8.068669,-34.889225,-72.1,-80.4333333333,-76.9666666667,-70.0,-54.4333333333,-72.2
-8.072683,-34.896694,-40.9333333333,-42.5,-62.7666666667,-34.7333333333,-74.3,-74.0666666667
-8.072454,-34.893047,-49.5333333333,-63.9333333333,-55.7,-39.9333333333,-57.1,-66.9333333333
-8.075489,-34.893013,-55.5333333333,-62.9,-70.3,-47.2,-72.3,-75.2
-8.073261,-34.890594,-41.5,-78.7666666667,-70.0333333333,-57.3333333333,-60.7666666667,-84.3
-8.070806,-34.900871,-67.2,-75.1666666667,-67.2666666667,-74.9333333333,-80.2,-77.8666666667
-8.069979,-34.890102,-45.3666666667,-82.1333333333,-72.4666666667,-66.1,-58.7666666667,-77.6
-8.06987,-34.890347,-60.9333333333,-83.6333333333,-77.2333333333,-65.4,-54.5333333333,-66.7
-8.068367,-34.889805,-67.3333333333,-78.6,-81.0666666667,-62.2333333333,-47.1666666667,-70.9666666667
-8.077576,-34.899261,-68.2,-33.3666666667,-66.6666666667,-71.3,-77.2,-82.4666666667
-8.072326,-34.892334,-56.35,-64.4,-73.95,-43.1,-42.6,-70.45
-8.066043,-34.901215,-65.2,-65.35,-67.25,-57.3,-74.05,-63.2
-8.071573,-34.892105,-53.2666666667,-73.2,-72.4333333333,-53.2333333333,-39.6666666667,-77.4333333333
-8.068844,-34.900398,-52.5,-62.8333333333,-66.5,-66.9333333333,-68.0333333333,-56.5
-8.07269,-34.900665,-67.8666666667,-61.4,-68.3666666667,-68.2666666667,-82.8,-71.5333333333
-8.072861,-34.896641,-53.2,-39.7,-67.3,-35.65,-66.2,-80.85
-8.06963,-34.890667,-51.4666666667,-74.4,-58.1333333333,-56.3,-50.1,-55.6
-8.070026,-34.897427,-51.0666666667,-58.0666666667,-61.1333333333,-50.0,-68.8666666667,-47.7
-8.069223,-34.888103,-70.0,-77.45,-74.9,-75.95,-54.75,-77.525
-8.068151,-34.890205,-72.7666666667,-78.5666666667,-77.9,-62.9333333333,-47.4,-73.1666666667
-8.077297,-34.899391,-67.9666666667,-53.1666666667,-70.1,-79.5,-74.5,-82.8
-8.070863,-34.900864,-70.6333333333,-72.0666666667,-67.1333333333,-68.5666666667,-84.9333333333,-77.0666666667
-8.077133,-34.899464,-68.2333333333,-54.7666666667,-66.8,-77.1333333333,-76.9666666667,-80.0333333333
-8.069179,-34.899422,-52.7,-64.1,-63.7,-61.8666666667,-61.3,-54.8666666667
-8.071021,-34.900837,-65.9,-70.5666666667,-69.9666666667,-64.2333333333,-82.2666666667,-70.5
-8.068402,-34.889732,-67.5,-78.7,-81.6,-65.5,-47.9,-71.6333333333
-8.06902,-34.88961,-70.0,-74.2333333333,-79.2666666667,-55.3666666667,-46.1333333333,-80.3
-8.074284,-34.900356,-58.8333333333,-51.7,-39.8666666667,-65.9,-81.1666666667,-85.8666666667
-8.068812,-34.896564,-51.8333333333,-48.5666666667,-50.1,-35.1,-62.5,-39.7333333333
-8.075774,-34.893726,-56.85,-67.0,-72.5,-49.9,-65.65,-81.7
-8.077359,-34.898823,-66.0333333333,-28.4777777778,-65.9222222222,-64.0888888889,-68.5222222222,-81.7611111111
-8.072261,-34.892288,-53.1333333333,-69.6666666667,-71.7666666667,-42.5333333333,-37.9333333333,-73.1666666667
-8.070743,-34.892551,-42.8666666667,-70.0,-70.8333333333,-52.3,-52.1666666667,-55.8666666667
-8.07261,-34.894653,-30.6666666667,-66.3333333333,-58.8666666667,-53.6666666667,-61.8333333333,-76.9333333333
-8.075821,-34.896179,-60.8,-54.15,-74.65,-67.75,-69.5,-78.9
-8.060486,-34.90546,-80.7,-66.6333333333,-75.4333333333,-75.7,-80.4666666667,-73.2
-8.065776,-34.89241,-84.5,-76.1333333333,-77.9333333333,-76.5666666667,-57.0666666667,-62.2
-8.068705,-34.896286,-47.3666666667,-63.9,-69.4333333333,-50.8,-62.6,-56.5333333333
-8.062816,-34.888493,-65.7,-67.5666666667,-81.6,-72.7666666667,-79.0666666667,-85.8666666667
-8.077514,-34.899326,-64.8,-52.75,-65.35,-77.55,-75.1,-84.15
-8.068901,-34.900143,-50.6333333333,-53.5333333333,-63.3,-62.9,-65.2,-44.8666666667
-8.071689,-34.89719,-54.95,-64.05,-65.675,-56.375,-80.975,-66.85
-8.065581,-34.887222,-68.1,-78.25,-73.95,-68.5,-69.45,-77.4
-8.062549,-34.888329,-66.0,-74.0333333333,-83.9,-72.6,-80.9,-86.5
-8.070339,-34.893448,-47.5,-61.45,-64.65,-45.85,-45.95,-45.4
-8.067712,-34.892296,-73.4,-68.65,-65.25,-52.95,-62.75,-66.3
-8.069822,-34.890396,-61.0,-84.6,-70.65,-62.65,-49.85,-68.35
-8.065822,-34.890881,-81.0333333333,-78.4,-80.4,-82.1333333333,-60.9666666667,-68.8666666667
-8.063826,-34.89706,-71.4,-50.0,-69.2,-54.3,-72.7666666667,-62.7
-8.077207,-34.898354,-61.3666666667,-28.3333333333,-72.6,-66.9,-71.5,-78.3
-8.072274,-34.892113,-59.2333333333,-56.0333333333,-67.0,-31.7333333333,-53.9666666667,-73.7333333333
-8.062716,-34.88736,-74.7,-81.4333333333,-86.0333333333,-77.6666666667,-86.7333333333,-89.2333333333
-8.06707,-34.890011,-72.7666666667,-72.9666666667,-78.9666666667,-51.7333333333,-44.6,-83.0666666667
-8.066986,-34.894421,-65.3,-75.0333333333,-71.8,-73.7666666667,-64.2,-40.3
-8.065572,-34.887161,-62.6666666667,-76.1,-68.5666666667,-66.3,-66.5333333333,-78.0333333333
-8.065391,-34.89286,-79.7666666667,-67.2666666667,-74.1333333333,-70.6333333333,-61.9333333333,-64.8666666667
-8.068634,-34.891079,-66.1333333333,-71.5666666667,-65.0666666667,-63.5666666667,-49.9,-49.5666666667
-8.069349,-34.895409,-55.15,-57.8,-63.85,-39.55,-61.25,-59.55
-8.062477,-34.901443,-70.2,-72.75,-79.6,-62.9,-75.9,-75.2
-8.068976,-34.891209,-67.25,-75.7,-77.95,-66.525,-25.25,-69.525
-8.063643,-34.896511,-76.2,-50.5,-72.6,-75.05,-67.3,-58.15
-8.071409,-34.890697,-43.0333333333,-68.3666666667,-61.5,-45.8333333333,-43.7,-73.5333333333
-8.075703,-34.899944,-72.2333333333,-59.2333333333,-60.6,-71.7,-87.0666666667,-82.6333333333
-8.063526,-34.894943,-81.4333333333,-51.5666666667,-73.8666666667,-81.6333333333,-65.0333333333,-65.4
-8.062807,-34.897289,-78.4,-44.95,-64.95,-48.15,-71.65,-67.95
-8.065002,-34.885414,-64.6666666667,-77.7,-83.1333333333,-71.6,-65.2,-80.1333333333
-8.076481,-34.8997,-64.0333333333,-55.2,-67.0,-75.2666666667,-77.2333333333,-88.1333333333
-8.063598,-34.88625,-67.0,-87.8,-84.8666666667,-80.2666666667,-87.3333333333,-92.4666666667
-8.075887,-34.894226,-55.1,-56.8666666667,-73.6,-52.2,-72.6,-85.4666666667
-8.06222,-34.888,-83.0333333333,-73.5666666667,-82.2333333333,-89.4333333333,-88.6,-92.4
-8.076331,-34.899754,-73.0666666667,-53.9333333333,-69.3,-76.1666666667,-83.4666666667,-86.8
-8.063472,-34.888851,-65.8666666667,-76.4,-77.2333333333,-78.5666666667,-72.5666666667,-75.8666666667
-8.070743,-34.900875,-64.4,-73.1333333333,-62.8666666667,-64.5333333333,-75.4666666667,-81.5666666667
-8.07284,-34.896652,-48.3333333333,-52.9,-63.8666666667,-41.1,-65.6,-67.4333333333
-8.072449,-34.893135,-41.0,-68.8,-54.2,-41.9333333333,-51.3333333333,-68.6333333333
-8.064871,-34.88512,-65.2333333333,-75.3,-74.8,-63.8333333333,-75.7333333333,-74.0
-8.068686,-34.898205,-41.3666666667,-50.8666666667,-63.6,-42.1333333333,-71.7333333333,-41.3333333333
-8.065325,-34.886417,-63.4333333333,-78.9666666667,-78.6,-66.3666666667,-64.4,-76.2333333333
-8.068856,-34.900234,-48.25,-50.3,-63.4,-65.4,-65.7,-44.85
-8.066086,-34.896355,-64.65,-57.0,-74.55,-60.4,-68.75,-47.85
-8.070709,-34.892834,-45.6,-66.1666666667,-65.5,-53.2,-52.5,-52.5666666667
-8.062882,-34.901348,-83.4333333333,-67.1666666667,-79.6666666667,-67.8333333333,-67.3333333333,-67.2666666667
-8.076926,-34.897472,-61.7333333333,-23.2333333333,-68.9333333333,-61.2333333333,-78.6,-79.0333333333
-8.069174,-34.888153,-58.175,-74.925,-74.825,-71.35,-56.75,-72.075
-8.076042,-34.896107,-67.2333333333,-60.0,-79.1666666667,-70.2,-73.5333333333,-81.6333333333
-8.0671,-34.894257,-72.0,-66.5333333333,-70.5666666667,-68.4666666667,-71.2333333333,-36.8666666667
-8.077341,-34.898758,-62.425,-24.85,-65.95,-64.8,-69.75,-81.3
-8.075452,-34.89629,-57.9333333333,-56.2666666667,-80.2,-58.1666666667,-67.5333333333,-78.3
-8.060418,-34.905537,-79.05,-64.5,-73.6,-72.85,-81.45,-73.7
-8.070396,-34.893433,-45.6333333333,-66.9333333333,-67.3666666667,-52.8333333333,-55.5,-47.6
-8.07714,-34.898056,-67.3333333333,-30.7,-70.7666666667,-63.2666666667,-76.4333333333,-76.2666666667
-8.077475,-34.899338,-68.2,-50.1666666667,-72.9666666667,-73.6,-76.1333333333,-82.4
-8.077567,-34.899223,-67.1666666667,-33.1333333333,-63.6333333333,-68.6666666667,-79.7,-77.3333333333
-8.063093,-34.886887,-70.6333333333,-82.1333333333,-86.1,-83.0,-88.6666666667,-89.3666666667
-8.073213,-34.89653,-43.8,-52.9666666667,-60.4666666667,-45.3333333333,-61.5666666667,-62.6
-8.073852,-34.890415,-34.025,-81.85,-70.55,-60.65,-62.025,-81.0
-8.066267,-34.893406,-68.2666666667,-59.8333333333,-65.0666666667,-68.2666666667,-62.1,-51.2333333333
-8.066654,-34.895081,-55.65,-62.0,-66.5,-65.5,-65.35,-42.4
-8.065699,-34.892563,-84.7,-72.4,-72.9,-75.95,-57.2,-54.4
-8.069687,-34.898163,-46.2,-59.9,-69.9333333333,-55.1666666667,-64.4666666667,-52.0
-8.066692,-34.889763,-76.5666666667,-66.8333333333,-76.7,-54.6333333333,-48.7666666667,-85.0333333333
-8.074739,-34.890636,-58.1,-64.7333333333,-74.4,-40.4333333333,-67.0666666667,-91.6666666667
-8.060065,-34.905945,-78.3666666667,-74.1,-76.7,-77.3,-78.3333333333,-78.9
-8.071783,-34.891991,-47.3,-61.5333333333,-68.3,-45.7,-59.8,-73.3
-8.070114,-34.889782,-56.24,-81.34,-71.62,-61.52,-60.64,-74.76
-8.063387,-34.897247,-68.6333333333,-51.5666666667,-66.7666666667,-42.0333333333,-72.9666666667,-58.3666666667
-8.069181,-34.891357,-67.1666666667,-79.4666666667,-75.7333333333,-63.0666666667,-36.3,-86.1666666667
