lat,lon,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,RSSI_6
-8.076376,-34.895996,-66.7333333333,-48.5333333333,-74.3333333333,-65.9333333333,-72.1333333333,-76.4
-8.070457,-34.89706,-34.4,-62.0666666667,-62.5,-54.6333333333,-66.3,-56.4666666667
-8.075698,-34.896202,-60.2,-60.75,-77.6,-70.8,-72.0,-83.75
-8.070808,-34.891762,-48.3666666667,-66.7333333333,-72.9,-41.6666666667,-51.7,-78.0666666667
-8.077271,-34.898529,-66.35,-24.8,-63.575,-71.675,-72.6,-81.5
-8.064578,-34.885159,-56.6,-83.1333333333,-78.4,-65.7,-81.7666666667,-78.3666666667
-8.06778,-34.900604,-53.2,-52.6,-55.0,-49.3,-60.0666666667,-55.7333333333
-8.066537,-34.892925,-75.5,-65.1,-71.3,-69.55,-69.95,-41.05
-8.069219,-34.900543,-66.5666666667,-68.1666666667,-63.5,-67.1,-75.7,-62.5333333333
-8.074482,-34.890209,-47.4790322581,-82.7290322581,-65.2725806452,-60.0201612903,-58.3427419355,-78.6943548387
-8.074299,-34.900364,-61.5666666667,-64.0,-44.8666666667,-68.2,-77.8666666667,-77.6
-8.070974,-34.891792,-45.825,-63.7,-75.975,-38.1,-46.45,-76.075
-8.07403,-34.899361,-65.3,-45.8,-42.0333333333,-61.2,-77.7333333333,-78.4
-8.07672,-34.899605,-69.65,-52.1,-72.2,-78.9,-76.15,-82.85
-8.066763,-34.894886,-62.8333333333,-66.7333333333,-69.0333333333,-68.0666666667,-67.6,-39.4
-8.072363,-34.89642,-44.4,-51.2333333333,-61.2333333333,-44.2666666667,-61.9333333333,-61.9
-8.076267,-34.895248,-56.3666666667,-49.1,-73.0333333333,-58.2666666667,-75.8333333333,-80.1
-8.069054,-34.897392,-54.9666666667,-49.5,-57.0333333333,-40.1333333333,-65.2333333333,-45.0333333333
-8.06489,-34.889542,-81.5,-78.1,-77.0333333333,-75.9666666667,-72.0666666667,-77.9
-8.075527,-34.893494,-62.45,-59.2,-72.2,-49.5,-68.5,-80.35
-8.065802,-34.890091,-76.5,-76.1333333333,-81.3666666667,-77.0333333333,-49.2333333333,-75.1333333333
-8.067739,-34.892925,-62.6666666667,-69.9333333333,-67.0333333333,-69.5,-61.9333333333,-37.1333333333
-8.067021,-34.892536,-78.4333333333,-69.5333333333,-75.4,-64.3666666667,-59.9666666667,-53.7666666667
-8.063729,-34.886108,-74.0666666667,-84.6666666667,-85.6666666667,-77.6,-86.2666666667,-90.7333333333
-8.059342,-34.906818,-85.2333333333,-67.4,-84.0,-80.4666666667,-81.9,-87.3666666667
-8.060712,-34.905216,-81.2333333333,-65.3666666667,-70.3666666667,-72.8333333333,-74.3666666667,-74.9333333333
-8.063534,-34.894882,-81.45,-49.15,-73.7,-80.7,-68.0,-70.85
-8.061586,-34.902313,-71.8666666667,-60.4,-78.9333333333,-76.5,-69.2666666667,-73.4333333333
-8.076431,-34.895683,-66.6255813953,-53.4069767442,-72.9279069767,-56.7790697674,-69.8558139535,-86.876744186
-8.07251,-34.894516,-31.8,-51.8,-59.35,-29.75,-55.9,-66.6
-8.072997,-34.896339,-47.3333333333,-54.7,-63.3666666667,-50.5333333333,-64.2333333333,-67.7666666667
-8.069281,-34.890705,-62.3333333333,-66.7333333333,-65.2333333333,-46.9666666667,-37.1666666667,-67.3666666667
-8.07719,-34.898094,-70.7333333333,-38.9333333333,-69.4666666667,-68.1666666667,-71.7666666667,-80.9
-8.074822,-34.900211,-59.7333333333,-59.4666666667,-68.0666666667,-67.5,-82.1,-78.9333333333
-8.073004,-34.896389,-53.3,-45.8333333333,-66.7,-38.3333333333,-61.1333333333,-68.7
-8.06856,-34.896561,-48.5333333333,-56.4,-58.5,-50.5666666667,-72.2333333333,-44.4
-8.069986,-34.900864,-76.0333333333,-74.3666666667,-62.7,-69.6666666667,-80.5666666667,-76.4333333333
-8.062954,-34.887047,-86.0333333333,-78.6666666667,-83.5666666667,-83.3,-89.7333333333,-90.4
-8.074668,-34.890369,-55.7333333333,-73.6666666667,-74.2333333333,-44.7333333333,-71.6666666667,-91.3
-8.069946,-34.897518,-51.85,-61.1,-66.05,-53.9,-63.9,-58.75
-8.070501,-34.896263,-48.45,-57.6,-65.05,-45.3,-65.45,-58.9
-8.069418,-34.895199,-46.2666666667,-68.8333333333,-57.8,-56.8333333333,-53.0,-55.3
-8.07126,-34.890694,-43.1,-60.0333333333,-64.0666666667,-40.6,-43.3666666667,-67.0333333333
-8.070101,-34.893902,-53.2666666667,-63.0333333333,-62.8333333333,-51.8666666667,-52.1,-41.8666666667
-8.073213,-34.896412,-37.4333333333,-53.5666666667,-39.1,-49.8666666667,-65.6666666667,-70.2333333333
-8.06706,-34.89386,-63.9666666667,-79.0333333333,-73.2666666667,-65.2666666667,-71.6666666667,-54.4333333333
-8.072353,-34.89658,-44.1666666667,-49.4666666667,-67.3666666667,-41.7,-71.0333333333,-74.7666666667
-8.073793,-34.898491,-60.5666666667,-43.0333333333,-37.2333333333,-48.0333333333,-74.4333333333,-82.7666666667
-8.074515,-34.890202,-40.8,-80.5333333333,-66.7333333333,-51.1666666667,-65.0,-82.6666666667
-8.069163,-34.896523,-59.8,-49.3333333333,-46.2666666667,-37.7666666667,-51.3666666667,-46.7666666667
-8.076208,-34.895065,-63.0,-54.95,-64.95,-55.35,-74.0,-84.05
-8.069201,-34.895596,-49.1333333333,-62.7333333333,-67.5333333333,-47.0333333333,-64.2666666667,-60.7333333333
-8.07425,-34.890255,-43.6,-79.3,-67.6,-62.0666666667,-65.4333333333,-80.0
-8.069418,-34.898796,-53.3333333333,-61.2666666667,-61.0333333333,-53.8666666667,-62.5333333333,-54.2
-8.069982,-34.897457,-49.2666666667,-62.5333333333,-66.0666666667,-56.0666666667,-60.9333333333,-53.8333333333
-8.07634,-34.895985,-72.2333333333,-57.8666666667,-81.0333333333,-72.5333333333,-75.0333333333,-84.9333333333
-8.07407,-34.890339,-38.0,-75.9333333333,-72.3333333333,-58.0,-62.3,-78.8
-8.077463,-34.899136,-65.1,-28.2,-66.525,-69.3,-75.35,-82.725
-8.073077,-34.894119,-36.4,-50.6333333333,-49.0333333333,-32.6666666667,-57.4333333333,-58.1666666667
-8.063555,-34.89521,-81.6333333333,-49.2,-75.6,-76.4,-75.2666666667,-64.7666666667
-8.075184,-34.892033,-63.9333333333,-72.7666666667,-75.4333333333,-43.5,-65.2666666667,-82.3333333333
-8.072006,-34.892246,-54.25,-73.6,-64.2,-47.0,-38.15,-75.95
-8.06725,-34.892426,-77.9,-69.9666666667,-68.6333333333,-60.9333333333,-61.7666666667,-49.6
-8.069731,-34.89056,-53.8,-79.55,-65.35,-55.55,-56.75,-51.2
-8.075915,-34.899872,-66.0666666667,-56.1666666667,-62.9666666667,-73.5,-84.7333333333,-84.6333333333
-8.069194,-34.891335,-65.6,-78.2,-73.6333333333,-61.4333333333,-36.1666666667,-70.9
-8.07001,-34.896118,-49.5333333333,-68.4333333333,-59.5,-51.8,-74.1333333333,-62.5666666667
-8.071765,-34.891987,-43.1,-58.2333333333,-71.4,-40.1,-52.9666666667,-78.1
-8.066082,-34.888832,-70.05,-81.45,-76.975,-72.25,-48.525,-85.95
-8.073298,-34.896614,-43.5,-62.6666666667,-39.0666666667,-53.3666666667,-68.0666666667,-72.3333333333
-8.0708,-34.892025,-51.9,-72.2333333333,-71.4333333333,-55.1333333333,-38.8,-67.8666666667
-8.07663,-34.899662,-68.3,-47.6666666667,-73.5,-75.6666666667,-78.2666666667,-84.8333333333
-8.071937,-34.8922,-54.7666666667,-71.3666666667,-67.4333333333,-42.4,-35.6,-77.8333333333
-8.060138,-34.905865,-78.7,-74.4,-74.9666666667,-76.9,-80.7,-77.5
-8.070719,-34.89222,-47.6,-70.2,-63.3,-57.5,-51.7,-68.2333333333
-8.067981,-34.892307,-66.15,-72.35,-73.35,-53.15,-59.3,-52.25
-8.067559,-34.893311,-63.8666666667,-66.3666666667,-66.6333333333,-52.3333333333,-64.2666666667,-56.0333333333
-8.069617,-34.894829,-50.3903225806,-67.9709677419,-67.4161290323,-60.5032258065,-54.5903225806,-55.4161290323
-8.076922,-34.897518,-64.9666666667,-24.1,-75.3,-62.3,-73.4666666667,-82.9333333333
-8.069832,-34.89632,-57.9333333333,-45.3666666667,-59.1,-36.4,-70.4,-61.7666666667
-8.077295,-34.898602,-62.9,-27.8333333333,-71.6,-72.5333333333,-75.8333333333,-82.3
-8.074142,-34.900406,-65.4333333333,-49.3333333333,-58.5,-58.2,-86.2,-79.9
-8.073217,-34.896526,-45.7333333333,-61.8666666667,-60.7333333333,-44.0333333333,-67.1333333333,-65.0333333333
-8.066125,-34.896259,-66.0,-53.0666666667,-65.4,-65.2666666667,-59.0,-46.9
-8.069407,-34.895309,-48.9333333333,-67.4333333333,-64.8,-59.1,-58.9333333333,-55.9333333333
-8.077541,-34.899246,-68.225,-32.3,-66.475,-71.15,-79.5,-83.0
-8.065603,-34.889507,-83.5,-71.35,-80.15,-73.5,-59.5,-86.75
-8.069956,-34.890182,-47.2,-82.65,-59.1,-63.7,-50.25,-72.0
-8.077297,-34.899391,-67.9666666667,-53.1666666667,-70.1,-79.5,-74.5,-82.8
-8.066155,-34.893528,-75.05,-61.65,-67.55,-69.2,-58.95,-56.4
-8.073602,-34.890503,-45.1666666667,-78.5333333333,-70.9666666667,-66.2,-56.9,-83.8666666667
-8.066436,-34.893555,-63.5,-76.7333333333,-73.4333333333,-65.2,-64.5,-58.7333333333
-8.071461,-34.900787,-62.3,-63.1,-58.2,-59.0666666667,-79.6,-69.3666666667
-8.075041,-34.900166,-63.6,-61.45,-66.3,-76.5,-86.4,-83.8
-8.06389,-34.885963,-76.3333333333,-78.2,-81.6,-77.4,-83.2333333333,-90.9666666667
-8.075722,-34.893696,-56.4333333333,-62.9666666667,-67.3,-49.6,-64.9333333333,-81.3666666667
-8.068806,-34.896156,-49.65,-62.7,-55.8,-45.95,-69.25,-53.05
-8.070116,-34.893864,-48.2333333333,-62.9,-65.7333333333,-47.6,-48.6,-54.2
-8.071398,-34.892067,-52.5,-69.1,-74.7333333333,-48.4666666667,-37.8666666667,-81.6333333333
-8.067056,-34.896801,-59.8,-48.85,-49.55,-35.85,-62.45,-41.45
-8.065391,-34.893841,-75.7666666667,-62.4666666667,-73.0333333333,-74.8666666667,-59.6666666667,-60.6333333333
-8.065793,-34.890602,-84.6333333333,-81.4333333333,-80.9,-74.0333333333,-68.6666666667,-65.9666666667
-8.065748,-34.892471,-81.7,-76.1666666667,-72.6666666667,-80.0333333333,-62.1333333333,-56.7
-8.074732,-34.900272,-62.0666666667,-61.4333333333,-60.6666666667,-71.5333333333,-82.9,-81.1333333333
-8.073347,-34.900574,-68.3,-66.2333333333,-69.0666666667,-73.9,-86.3,-85.4
-8.077443,-34.899078,-67.3333333333,-26.7666666667,-66.8333333333,-64.4666666667,-75.1666666667,-83.9333333333
-8.067248,-34.890129,-70.2666666667,-67.5333333333,-76.2333333333,-55.8333333333,-46.4,-84.9666666667
-8.068253,-34.890064,-66.5,-77.6333333333,-74.1333333333,-62.3,-47.5,-72.7333333333
-8.077097,-34.898041,-63.0666666667,-33.0,-69.4666666667,-69.5666666667,-74.4666666667,-76.1333333333
-8.070412,-34.897163,-33.2,-62.2333333333,-64.3666666667,-52.8666666667,-66.8333333333,-54.6333333333
-8.06928,-34.888081,-72.5,-80.2666666667,-74.9,-67.5666666667,-53.4333333333,-73.0666666667
-8.063747,-34.894733,-82.1666666667,-51.3666666667,-70.8666666667,-79.5333333333,-70.2666666667,-59.3
-8.064518,-34.885208,-59.1333333333,-82.9666666667,-77.9,-67.7666666667,-79.9,-80.9
-8.062255,-34.88792,-79.6,-73.4,-82.0,-86.225,-84.875,-89.4
-8.073216,-34.896381,-38.0,-57.45,-36.35,-48.7,-63.85,-71.95
-8.06966,-34.890625,-59.9666666667,-72.8,-63.2666666667,-58.5333333333,-46.9333333333,-48.3666666667
-8.077059,-34.897934,-67.5666666667,-29.6,-73.1,-66.3333333333,-71.5666666667,-78.3666666667
-8.077209,-34.899433,-63.3,-60.9333333333,-67.8,-79.7,-76.6666666667,-83.3666666667
-8.069441,-34.900639,-70.2,-70.6,-63.8,-72.5333333333,-77.9,-63.4333333333
-8.059426,-34.906693,-83.0333333333,-71.7666666667,-76.0333333333,-75.4333333333,-85.4333333333,-80.9333333333
-8.06907,-34.895805,-52.55,-59.35,-65.35,-46.45,-66.2,-55.25
-8.076147,-34.895092,-65.2666666667,-56.1,-70.5333333333,-55.6,-73.9666666667,-82.1666666667
-8.065512,-34.892776,-77.0666666667,-69.8333333333,-70.6,-71.8666666667,-68.0666666667,-65.6333333333
-8.064985,-34.893124,-76.1666666667,-64.7,-72.6333333333,-63.3,-63.8666666667,-63.5333333333
-8.075755,-34.899933,-67.95,-56.45,-64.45,-73.65,-83.45,-81.45
-8.074046,-34.899426,-62.3,-44.7333333333,-46.1666666667,-58.2666666667,-77.5333333333,-73.6666666667
-8.075765,-34.893829,-66.1666666667,-73.3333333333,-74.9,-57.5666666667,-72.4333333333,-78.1666666667
-8.066082,-34.888832,-70.05,-81.45,-76.975,-72.25,-48.525,-85.95
-8.070411,-34.900913,-68.3333333333,-74.9666666667,-65.0666666667,-65.9333333333,-77.4,-75.6
-8.061168,-34.904652,-78.9666666667,-59.1,-78.5333333333,-75.4333333333,-76.5333333333,-78.5333333333
-8.069142,-34.895718,-49.95,-71.1,-59.65,-52.7,-53.8,-62.0
-8.072587,-34.894554,-44.3,-65.1,-55.9666666667,-57.9333333333,-56.1666666667,-75.0333333333
-8.069777,-34.895916,-39.3666666667,-68.0333333333,-57.5,-51.9333333333,-66.0,-63.7333333333
-8.076221,-34.895134,-59.9333333333,-40.6666666667,-70.3333333333,-48.2333333333,-73.8333333333,-76.5333333333
-8.06619,-34.90118,-72.0666666667,-63.7666666667,-68.6333333333,-54.3666666667,-73.3,-60.7333333333
-8.069393,-34.898869,-53.75,-55.35,-63.35,-53.55,-59.05,-53.15
-8.067453,-34.892342,-74.85,-66.9,-69.7,-50.7,-53.25,-55.3
-8.069823,-34.895958,-39.9,-70.3666666667,-61.9666666667,-53.9333333333,-63.8333333333,-60.4666666667
-8.065314,-34.901356,-74.9666666667,-70.3666666667,-68.4333333333,-60.2666666667,-75.5333333333,-76.9333333333
-8.068765,-34.896202,-50.1,-64.35,-53.65,-53.65,-61.0,-52.2
-8.072507,-34.896744,-52.0666666667,-44.2,-67.2666666667,-34.4333333333,-58.6666666667,-81.9666666667
-8.069118,-34.895737,-50.1333333333,-60.3666666667,-61.4666666667,-49.6666666667,-64.3,-60.8
-8.064007,-34.889172,-71.4,-74.9666666667,-77.2333333333,-75.8666666667,-73.9,-82.7666666667
-8.066739,-34.895012,-66.1333333333,-62.2333333333,-74.5666666667,-64.5666666667,-66.4666666667,-43.4
-8.066609,-34.895313,-67.5,-57.1333333333,-64.3,-66.9,-70.1333333333,-40.8333333333
-8.066323,-34.893246,-73.8,-60.85,-70.0,-69.75,-57.75,-49.8
-8.068668,-34.889194,-68.3666666667,-78.7,-76.5,-69.7666666667,-50.3666666667,-72.9333333333
-8.062371,-34.887772,-80.9333333333,-78.1333333333,-88.6333333333,-87.9666666667,-84.1666666667,-90.2
-8.07481,-34.890869,-68.8,-69.4666666667,-75.0333333333,-42.9,-73.5333333333,-89.5333333333
-8.069714,-34.894638,-46.8666666667,-71.4,-66.6,-61.9333333333,-60.6333333333,-51.6
-8.067538,-34.892319,-80.4,-69.1,-71.4666666667,-53.9333333333,-52.9666666667,-59.9
-8.064748,-34.885078,-57.8666666667,-78.8,-73.6666666667,-61.7333333333,-81.3,-77.1666666667
-8.069706,-34.894642,-49.5,-63.85,-64.3,-51.15,-54.9,-42.0
-8.067242,-34.900921,-56.6666666667,-55.2,-67.7333333333,-55.6333333333,-54.3333333333,-48.2666666667
-8.06491,-34.894119,-79.1333333333,-57.5666666667,-71.7,-71.8666666667,-61.0333333333,-62.9
-8.069818,-34.900791,-73.0,-71.7,-59.25,-72.15,-79.5,-69.15
-8.072612,-34.890915,-50.1666666667,-73.8333333333,-62.2,-54.7666666667,-55.5666666667,-83.3333333333
-8.065865,-34.888077,-74.3,-79.0,-83.2,-66.7,-62.4,-79.2
-8.070781,-34.891747,-48.9,-62.1666666667,-67.3666666667,-46.7,-49.3333333333,-78.6666666667
-8.066833,-34.896381,-56.5666666667,-60.0,-64.3666666667,-62.1,-76.5,-31.9333333333
-8.068561,-34.896572,-50.4333333333,-60.7666666667,-58.1,-58.6,-64.2333333333,-57.0666666667
-8.065689,-34.893681,-73.6333333333,-64.3666666667,-67.3,-70.8333333333,-58.7333333333,-54.7666666667
-8.068607,-34.889557,-73.1333333333,-77.4666666667,-80.9666666667,-60.2333333333,-54.1,-77.9666666667
-8.075751,-34.899929,-63.9666666667,-65.4,-64.4,-75.2,-79.9666666667,-85.4333333333
-8.066786,-34.889824,-71.3666666667,-71.5,-75.2,-55.1333333333,-42.3,-83.4
-8.068026,-34.890621,-71.6666666667,-75.5666666667,-75.1333333333,-63.6666666667,-43.4,-73.4333333333
-8.076719,-34.899628,-64.7,-59.6666666667,-66.5,-77.2666666667,-74.1,-81.0666666667
-8.070848,-34.900864,-65.75,-70.8,-69.0,-68.9,-82.6,-71.5
-8.063228,-34.888702,-65.475,-72.25,-80.0,-70.125,-75.8,-83.525
-8.075521,-34.893093,-61.2666666667,-63.6333333333,-70.8666666667,-50.5,-69.0333333333,-78.2666666667
-8.061441,-34.903042,-83.05,-57.0,-74.2,-77.9,-78.35,-74.45
-8.07344,-34.900566,-66.15,-70.45,-67.35,-68.55,-86.45,-75.3
-8.06944,-34.90065,-63.7333333333,-71.3333333333,-63.2666666667,-66.7,-75.4666666667,-65.7666666667
-8.072799,-34.896458,-45.75,-46.75,-61.65,-38.7,-73.3,-67.15
-8.073581,-34.897671,-60.35,-44.95,-37.6,-44.35,-72.25,-78.85
-8.068844,-34.900379,-51.8,-57.8333333333,-64.7333333333,-64.2333333333,-67.8,-49.9
-8.070587,-34.893063,-55.2666666667,-69.4,-65.7666666667,-51.3666666667,-51.7,-53.1
-8.070823,-34.89204,-48.3666666667,-76.2,-71.8666666667,-54.0666666667,-38.0666666667,-69.8666666667
-8.066428,-34.896801,-71.4,-44.3,-68.95,-51.7,-69.0,-34.3
-8.070597,-34.900894,-67.55,-75.15,-68.05,-75.5,-78.55,-85.3
-8.069004,-34.890713,-68.375,-68.725,-72.025,-47.925,-29.45,-70.225
-8.076237,-34.899784,-70.5333333333,-59.8666666667,-70.9,-82.7,-81.1333333333,-83.6
-8.071591,-34.895306,-48.8333333333,-52.2666666667,-63.0333333333,-34.7333333333,-67.0333333333,-66.3333333333
-8.070015,-34.890034,-48.575,-84.65,-69.2,-65.25,-50.55,-72.9
-8.076467,-34.896065,-67.6,-40.375,-71.225,-60.275,-73.375,-85.475
-8.059344,-34.906822,-82.7258928571,-72.7982142857,-83.9723214286,-73.9116071429,-84.9258928571,-74.3794642857
-8.070457,-34.900906,-65.1,-76.8,-67.5333333333,-73.8333333333,-82.0333333333,-77.5333333333
-8.069773,-34.889503,-74.7,-80.2,-77.7,-57.2,-44.4333333333,-81.5333333333
-8.070731,-34.892284,-47.6,-73.7333333333,-67.3333333333,-56.2,-51.7333333333,-71.7
-8.07527,-34.900078,-68.9,-58.7666666667,-61.6,-74.4666666667,-82.4,-80.5666666667
-8.061328,-34.903706,-80.4666666667,-58.1333333333,-76.5333333333,-75.2333333333,-75.0333333333,-75.4666666667
-8.068181,-34.896664,-50.2666666667,-53.9333333333,-53.2,-38.8,-61.3333333333,-45.2666666667
-8.064091,-34.889221,-73.3333333333,-76.6333333333,-76.6666666667,-74.7333333333,-72.1666666667,-82.5
-8.077393,-34.898937,-66.7666666667,-34.6666666667,-69.4,-74.8333333333,-67.8666666667,-80.3666666667
-8.068616,-34.896603,-47.0,-50.6666666667,-48.6666666667,-35.6666666667,-62.8333333333,-45.3333333333
-8.064479,-34.893478,-75.8,-69.6,-74.0666666667,-70.9,-72.0333333333,-63.8333333333
-8.072607,-34.890991,-53.9,-75.1333333333,-64.6666666667,-48.8666666667,-56.6666666667,-81.2666666667
-8.065664,-34.892624,-82.5666666667,-72.1,-69.3666666667,-76.4333333333,-60.9333333333,-56.5333333333
-8.064562,-34.894299,-75.3666666667,-57.1333333333,-75.5333333333,-75.0,-66.7666666667,-66.7333333333
-8.068107,-34.892117,-58.85,-73.6,-71.55,-51.55,-63.55,-60.5
-8.073767,-34.898346,-59.5333333333,-44.5333333333,-39.9666666667,-46.8333333333,-74.0666666667,-75.0
-8.070513,-34.896694,-49.1333333333,-44.8,-64.9,-36.5,-72.3666666667,-66.9333333333
-8.069006,-34.899876,-45.5,-57.6,-64.0,-54.4,-60.6,-48.1666666667
-8.07109,-34.891979,-46.75,-75.3,-74.325,-52.675,-30.1,-80.525
-8.069018,-34.895924,-54.9333333333,-63.2,-63.1333333333,-53.5333333333,-63.1,-58.2666666667
-8.067161,-34.890068,-76.1333333333,-70.5666666667,-79.0333333333,-56.6,-49.3,-82.7
-8.064446,-34.889416,-71.8333333333,-77.0666666667,-74.9666666667,-76.2666666667,-70.5,-82.1333333333
-8.064173,-34.894516,-80.5,-52.55,-64.1,-73.8,-63.35,-60.0
-8.075146,-34.891918,-58.8666666667,-71.1333333333,-72.6333333333,-41.8,-70.5666666667,-83.8333333333
-8.07337,-34.890579,-37.96,-73.5,-64.36,-60.26,-52.02,-81.76
-8.068819,-34.888874,-65.9,-80.8333333333,-72.6,-67.1333333333,-51.6666666667,-64.7333333333
-8.076955,-34.899536,-62.8666666667,-52.1,-68.2,-82.2,-77.2666666667,-86.7
-8.073116,-34.896343,-43.2666666667,-47.1,-64.1666666667,-43.7333333333,-62.2666666667,-73.3
-8.069142,-34.900517,-71.1666666667,-62.9333333333,-65.8,-69.2666666667,-73.8666666667,-56.2
-8.068602,-34.89711,-58.3,-62.8,-66.0,-49.9,-65.7,-62.0
-8.072953,-34.896408,-53.85,-44.5,-62.75,-39.45,-58.7,-72.95
-8.070946,-34.891785,-46.2,-59.8333333333,-73.9,-38.3666666667,-46.9666666667,-79.4333333333
-8.063952,-34.885876,-65.725,-83.2,-76.65,-74.125,-82.625,-85.65
-8.074231,-34.900223,-68.7,-48.4,-40.9,-60.6666666667,-78.4666666667,-83.7
-8.070766,-34.900875,-66.15,-75.9,-70.75,-62.5,-79.75,-70.05
-8.067011,-34.894444,-70.0,-67.4,-69.6,-69.8,-67.9,-49.45
-8.072634,-34.890709,-38.5,-65.1,-62.3666666667,-51.6,-51.7666666667,-75.6
-8.074529,-34.900295,-66.9333333333,-53.9333333333,-62.9,-67.4333333333,-81.5666666667,-78.7666666667
-8.063251,-34.886715,-77.175,-80.975,-86.8,-84.95,-76.875,-92.4
-8.069702,-34.89806,-47.6,-63.8666666667,-63.3,-54.4333333333,-64.0333333333,-46.8333333333
-8.068484,-34.897278,-47.7333333333,-58.3666666667,-60.8,-59.9,-69.2333333333,-47.3333333333
-8.073764,-34.898312,-64.6258064516,-43.311827957,-42.4817204301,-47.8021505376,-79.6946236559,-77.7913978495
-8.068997,-34.889595,-66.2333333333,-76.4,-83.8,-55.8333333333,-45.7333333333,-76.4333333333
-8.060706,-34.905224,-80.2547368421,-74.0894736842,-74.0868421053,-76.0742105263,-75.4778947368,-78.3252631579
-8.070435,-34.893269,-49.5,-65.5,-68.0666666667,-59.2666666667,-57.6,-47.5666666667
-8.064055,-34.894543,-75.05,-37.5,-72.6,-75.55,-66.25,-46.95
-8.069859,-34.897675,-43.1,-59.3,-61.0333333333,-61.6333333333,-68.1,-42.2
-8.076256,-34.899773,-66.6666666667,-54.8333333333,-68.9,-79.6666666667,-87.3666666667,-86.9666666667
-8.064991,-34.894054,-76.7,-56.9333333333,-72.5333333333,-72.5,-61.7,-59.2333333333
