lat,lon,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,RSSI_6
-8.069011,-34.899857,-44.8,-62.3333333333,-66.0666666667,-54.9333333333,-61.5,-47.7333333333
-8.068038,-34.892239,-70.2,-72.6666666667,-71.1666666667,-53.2,-60.7,-55.8
-8.06505,-34.897045,-68.8666666667,-51.0,-65.1333333333,-40.8333333333,-69.8,-51.9
-8.074053,-34.900429,-73.9333333333,-64.1,-64.0666666667,-71.3,-86.0,-80.8666666667
-8.070358,-34.900925,-75.1,-67.95,-60.9,-70.4,-82.65,-70.9
-8.064148,-34.885616,-56.675,-83.1,-81.15,-64.0,-85.05,-88.5
-8.073117,-34.900604,-60.5666666667,-69.5666666667,-66.2,-64.9,-83.8666666667,-74.9666666667
-8.068729,-34.89735,-62.8,-55.6,-61.6,-54.2,-71.3,-46.6
-8.06579,-34.890461,-84.2333333333,-77.4666666667,-78.3333333333,-75.2333333333,-58.9,-70.6333333333
-8.066881,-34.889885,-72.775,-75.4,-78.775,-59.875,-43.8,-84.8
-8.07589,-34.896156,-63.9,-48.55,-77.8,-68.1,-73.0,-84.0
-8.067047,-34.894367,-69.85,-67.2,-70.35,-67.35,-68.6,-38.075
-8.069849,-34.895947,-36.1333333333,-67.9666666667,-58.2666666667,-54.1,-69.7666666667,-63.9
-8.064696,-34.885094,-49.7,-80.8333333333,-74.6333333333,-59.1666666667,-76.1,-79.0666666667
-8.070624,-34.892899,-49.3,-65.15,-67.9,-51.6,-55.35,-57.1
-8.069881,-34.889469,-68.4666666667,-79.2,-75.1666666667,-62.4,-47.8666666667,-83.1333333333
-8.063225,-34.886742,-75.3666666667,-79.2,-85.1,-86.9333333333,-80.2,-90.7333333333
-8.064383,-34.889385,-70.5,-78.8333333333,-71.2666666667,-72.7333333333,-63.0666666667,-78.9666666667
-8.066952,-34.896137,-66.65,-61.5,-58.45,-55.2,-73.55,-50.75
-8.077133,-34.898151,-65.175,-37.225,-73.25,-67.05,-74.625,-78.45
-8.069527,-34.889515,-66.225,-79.625,-76.975,-59.75,-45.2,-79.55
-8.063905,-34.885952,-66.6666666667,-83.5,-79.8333333333,-75.1333333333,-82.8,-88.0333333333
-8.069062,-34.895859,-53.9,-66.85,-65.05,-49.4,-59.5,-56.2
-8.070392,-34.893345,-50.3,-66.55,-68.25,-47.1,-49.95,-55.95
-8.077504,-34.899284,-65.2333333333,-42.1666666667,-60.4,-72.0666666667,-79.0666666667,-78.7666666667
-8.072422,-34.893848,-44.2,-68.0666666667,-57.4666666667,-51.1,-62.1666666667,-79.2
-8.073204,-34.890629,-46.4666666667,-78.8333333333,-74.3,-60.1333333333,-64.3,-82.8
-8.072914,-34.895851,-43.55,-63.1,-58.55,-58.5,-73.35,-69.0
-8.07345,-34.890553,-41.0,-77.7333333333,-71.3666666667,-59.2333333333,-58.8666666667,-85.2333333333
-8.065001,-34.90139,-74.2666666667,-69.6,-68.5666666667,-59.3333333333,-77.4666666667,-68.7666666667
-8.069701,-34.894749,-53.4666666667,-70.3,-64.2666666667,-63.9666666667,-57.6666666667,-51.9666666667
-8.077086,-34.899464,-64.8,-55.1,-67.2,-77.9666666667,-78.1333333333,-79.9
-8.074105,-34.899673,-63.0,-45.6666666667,-41.7333333333,-60.3333333333,-78.4333333333,-78.1
-8.069942,-34.896252,-49.9666666667,-47.8666666667,-57.9333333333,-37.2,-65.0333333333,-63.3666666667
-8.07254,-34.892147,-50.05,-73.2,-55.95,-49.85,-54.05,-66.95
-8.070547,-34.900898,-62.1,-75.0333333333,-73.1,-77.1,-79.9,-75.9666666667
-8.059426,-34.906693,-83.0333333333,-71.7666666667,-76.0333333333,-75.4333333333,-85.4333333333,-80.9333333333
-8.072623,-34.896706,-50.9333333333,-41.2666666667,-68.0666666667,-34.7333333333,-75.0333333333,-80.4666666667
-8.069277,-34.888073,-75.2333333333,-80.9333333333,-77.1666666667,-69.4,-53.9666666667,-76.8333333333
-8.062372,-34.887775,-80.9333333333,-77.5333333333,-88.1,-88.6333333333,-83.6666666667,-91.7
-8.0704,-34.896835,-38.9,-52.0,-61.35,-50.85,-69.05,-60.5
-8.059394,-34.906731,-82.8,-72.4,-78.5,-76.9,-85.3,-84.2666666667
-8.072233,-34.896744,-55.9,-45.3333333333,-61.8333333333,-35.4666666667,-70.8,-74.8666666667
-8.069547,-34.898464,-57.5333333333,-61.8,-61.7,-55.3333333333,-62.5666666667,-47.6333333333
-8.070713,-34.896816,-35.0333333333,-62.9,-60.9333333333,-51.7,-66.0333333333,-63.9666666667
-8.065498,-34.886887,-68.7333333333,-79.5333333333,-74.4,-73.5,-61.7,-80.4333333333
-8.076736,-34.896942,-65.4,-33.0666666667,-73.3666666667,-61.2,-69.1333333333,-84.5666666667
-8.065216,-34.901371,-76.1,-72.35,-69.9,-65.0,-75.55,-71.5
-8.06498,-34.885357,-69.7666666667,-80.8666666667,-84.5666666667,-67.1,-69.0333333333,-81.9333333333
-8.070855,-34.891991,-41.3,-72.2,-70.65,-58.05,-35.0,-75.75
-8.072627,-34.896404,-47.6,-56.7,-67.9,-50.3,-69.1333333333,-70.2333333333
-8.076767,-34.899601,-62.3333333333,-50.1666666667,-68.6,-76.3333333333,-77.3333333333,-84.7666666667
-8.072191,-34.896828,-57.1,-47.7,-58.5666666667,-40.5,-73.2,-74.8333333333
-8.068582,-34.896538,-48.1,-57.3,-57.2333333333,-53.9666666667,-68.4333333333,-46.9666666667
-8.062501,-34.887615,-80.8,-84.3666666667,-86.8,-83.0,-89.8,-89.0666666667
-8.068651,-34.897255,-55.5,-60.1,-56.8333333333,-52.3333333333,-69.2666666667,-50.0666666667
-8.072407,-34.896358,-42.3,-51.3666666667,-59.3,-39.0,-65.5666666667,-66.9
-8.077266,-34.899399,-70.2,-56.4666666667,-64.8333333333,-80.2333333333,-77.9,-84.1
-8.068028,-34.890553,-68.7333333333,-77.2333333333,-78.7666666667,-65.2,-54.5666666667,-70.6666666667
-8.061189,-34.904556,-81.75,-63.15,-77.25,-77.75,-69.7,-79.2
-8.070691,-34.892738,-47.0333333333,-71.9333333333,-60.3,-44.8333333333,-51.7333333333,-53.2333333333
-8.076303,-34.899761,-73.4,-51.5666666667,-72.9666666667,-74.9666666667,-85.5333333333,-85.0
-8.069274,-34.895439,-51.7666666667,-58.6,-65.2666666667,-48.2666666667,-58.6333333333,-59.1
-8.069232,-34.895584,-49.45,-63.9,-62.85,-42.1,-60.5,-57.2
-8.064014,-34.894512,-82.1666666667,-57.8333333333,-72.6,-78.0666666667,-73.8333333333,-65.9333333333
-8.065789,-34.890377,-79.8666666667,-76.2333333333,-78.8333333333,-76.1,-53.4333333333,-70.8333333333
-8.063551,-34.886307,-68.6,-85.3666666667,-83.6,-86.1333333333,-87.2666666667,-90.9333333333
-8.073235,-34.896446,-39.0,-54.4666666667,-51.7666666667,-47.2666666667,-60.2333333333,-71.4
-8.066742,-34.894928,-60.8666666667,-71.6333333333,-72.1333333333,-68.0,-62.1666666667,-46.5
-8.065992,-34.896591,-66.65,-57.7,-72.0,-67.7,-63.05,-45.3
-8.06522,-34.89703,-66.5,-41.05,-67.85,-45.25,-66.2,-45.1
-8.068781,-34.897381,-57.3666666667,-58.6,-51.8333333333,-47.0333333333,-70.1666666667,-43.1333333333
-8.069741,-34.895927,-42.6,-65.6666666667,-60.9333333333,-50.7333333333,-61.3333333333,-64.5333333333
-8.070724,-34.892712,-52.75,-66.45,-64.75,-55.2,-55.3,-59.05
-8.06888,-34.900177,-43.9666666667,-60.1666666667,-67.8666666667,-65.0666666667,-65.3,-47.5333333333
-8.068787,-34.888977,-72.1333333333,-77.4333333333,-75.0333333333,-67.9333333333,-46.5,-75.3333333333
-8.07615,-34.894905,-60.5666666667,-51.4666666667,-72.7,-47.2333333333,-73.3333333333,-86.1333333333
-8.068893,-34.888741,-58.8,-79.875,-73.25,-69.6,-50.025,-73.75
-8.076813,-34.89959,-67.9666666667,-49.4666666667,-67.5666666667,-76.0,-75.4,-85.0666666667
-8.06925,-34.895554,-49.1,-61.2,-62.45,-52.8,-59.55,-61.6
-8.069318,-34.895748,-51.0,-62.5,-64.3,-51.05,-55.5,-62.6
-8.066113,-34.896843,-68.3333333333,-44.4,-67.8333333333,-54.7,-67.3666666667,-34.2333333333
-8.073128,-34.896343,-44.9666666667,-55.3666666667,-65.6333333333,-49.3333333333,-67.0,-75.5666666667
-8.076425,-34.895607,-56.3,-38.6333333333,-76.9333333333,-56.7,-75.3,-80.6333333333
-8.072451,-34.896317,-42.0,-47.05,-62.0,-42.55,-70.1,-66.0
-8.062998,-34.897293,-74.15,-40.25,-65.9,-61.6,-69.65,-61.4
-8.061284,-34.903976,-79.45,-64.7,-78.85,-77.55,-73.25,-75.2
-8.077295,-34.898602,-62.9,-27.8333333333,-71.6,-72.5333333333,-75.8333333333,-82.3
-8.064088,-34.894543,-75.9666666667,-42.1,-68.8666666667,-77.6666666667,-68.1666666667,-57.6333333333
-8.07265,-34.890675,-34.65,-71.65,-61.7,-49.55,-51.0,-74.0
-8.067765,-34.896698,-60.1,-50.6333333333,-52.8,-36.7666666667,-59.5666666667,-51.1666666667
-8.066605,-34.89539,-68.55,-57.55,-65.25,-66.0,-70.4,-40.95
-8.075394,-34.900047,-69.0,-60.6333333333,-63.3333333333,-76.5666666667,-88.9,-82.6
-8.072455,-34.894058,-52.2333333333,-68.2666666667,-58.2333333333,-56.9,-64.0666666667,-80.4
-8.067182,-34.894108,-66.6,-68.0666666667,-70.6,-71.2333333333,-68.2666666667,-53.7666666667
