lat,lon,RSSI[]
-8.075356,-34.900066,-68.35,-58.3,-66.8,-79.6,-79.8,-80.25
-8.074497,-34.890209,-43.15,-79.65,-66.9,-61.1,-60.625,-84.475
-8.065319,-34.892906,-76.05,-71.65,-75.3,-69.85,-64.45,-66.15
-8.065039,-34.885593,-66.9,-76.7666666667,-82.1666666667,-67.8,-62.6333333333,-80.8666666667
-8.075146,-34.891918,-58.8666666667,-71.1333333333,-72.6333333333,-41.8,-70.5666666667,-83.8333333333
-8.069362,-34.895283,-48.8333333333,-66.9,-64.3333333333,-54.7333333333,-60.7666666667,-55.3333333333
-8.061922,-34.901936,-77.7,-63.8333333333,-75.3,-72.0666666667,-72.0,-72.6666666667
-8.071859,-34.897263,-48.4666666667,-59.2,-66.9333333333,-48.4333333333,-74.3333333333,-58.7333333333
-8.076767,-34.899601,-62.3333333333,-50.1666666667,-68.6,-76.3333333333,-77.3333333333,-84.7666666667
-8.076147,-34.895092,-65.2666666667,-56.1,-70.5333333333,-55.6,-73.9666666667,-82.1666666667
-8.07321,-34.896385,-41.3,-57.4,-50.45,-47.75,-62.15,-75.45
-8.073533,-34.900551,-71.8333333333,-67.9666666667,-62.7333333333,-67.8,-87.2333333333,-78.1333333333
-8.06993,-34.897552,-53.8,-60.9666666667,-64.3333333333,-63.8,-67.4333333333,-50.1666666667
-8.071103,-34.896938,-48.5333333333,-60.2666666667,-62.6666666667,-55.9333333333,-73.0333333333,-63.3666666667
-8.063551,-34.886307,-68.6,-85.3666666667,-83.6,-86.1333333333,-87.2666666667,-90.9333333333
-8.072342,-34.89212,-60.6333333333,-51.8,-67.0,-31.4333333333,-52.8333333333,-68.8333333333
-8.067062,-34.892517,-79.925,-66.4,-75.3,-72.675,-59.675,-54.475
-8.070432,-34.89677,-52.7666666667,-57.6,-62.1333333333,-43.3,-70.3,-62.7333333333
-8.074223,-34.890274,-39.6,-79.1666666667,-64.7,-62.2666666667,-67.7333333333,-80.0333333333
-8.062807,-34.897289,-78.4,-44.95,-64.95,-48.15,-71.65,-67.95
-8.065825,-34.891384,-84.0666666667,-79.1,-79.0333333333,-80.0,-50.8,-53.1666666667
-8.063136,-34.897278,-74.35,-39.6,-65.65,-40.8,-72.4,-55.35
-8.076695,-34.896812,-58.7,-37.65,-79.3,-59.25,-65.6,-85.3
-8.070491,-34.893162,-46.35,-68.9,-62.85,-49.35,-54.05,-58.2
-8.067605,-34.893211,-60.5,-75.45,-64.45,-56.2,-70.65,-59.0
-8.073418,-34.89399,-32.3333333333,-56.4333333333,-52.3666666667,-36.6333333333,-55.9666666667,-48.0666666667
-8.067877,-34.900501,-50.8666666667,-55.4666666667,-53.9666666667,-56.9,-63.1,-52.0666666667
-8.07109,-34.891979,-46.75,-75.3,-74.325,-52.675,-30.1,-80.525
-8.077503,-34.899101,-67.4333333333,-23.4333333333,-62.7666666667,-65.3666666667,-74.0,-85.7
-8.06619,-34.90118,-72.0666666667,-63.7666666667,-68.6333333333,-54.3666666667,-73.3,-60.7333333333
-8.076423,-34.895969,-62.9,-48.6,-71.525,-64.775,-73.7,-84.05
-8.063527,-34.894913,-84.5666666667,-46.2,-77.1666666667,-79.4333333333,-65.4,-63.1666666667
-8.072408,-34.892197,-52.375,-59.05,-58.15,-36.0,-54.6,-74.15
-8.076333,-34.895481,-60.4,-36.3,-78.5333333333,-60.0666666667,-72.2,-86.4
-8.070552,-34.900898,-71.1333333333,-69.5666666667,-64.3333333333,-66.0666666667,-79.2,-72.1666666667
-8.07413,-34.893803,-32.0,-58.35,-48.55,-36.7,-55.0,-55.35
-8.065487,-34.893787,-70.6,-61.05,-69.85,-70.6,-68.4,-59.65
-8.071508,-34.89711,-49.5,-63.0,-66.0,-61.8,-77.15,-69.55
-8.073252,-34.896473,-37.7,-57.4333333333,-42.2,-47.1666666667,-69.5333333333,-73.4666666667
-8.074285,-34.900352,-64.9,-54.2,-59.8,-59.05,-81.15,-79.85
-8.076701,-34.896622,-58.1,-46.0666666667,-75.6333333333,-59.0,-72.7666666667,-84.0666666667
-8.067933,-34.89233,-68.65,-63.9,-72.35,-48.6,-59.9,-48.25
-8.069602,-34.900715,-67.3333333333,-71.5333333333,-62.0666666667,-69.2,-74.9666666667,-64.2333333333
-8.065682,-34.8937,-73.9,-61.2333333333,-68.9333333333,-74.4333333333,-61.6,-57.2
-8.075482,-34.892994,-53.9666666667,-67.6,-69.1,-51.2333333333,-71.8,-77.6666666667
-8.067136,-34.893906,-67.2666666667,-79.7666666667,-73.2,-68.9666666667,-67.6333333333,-48.6666666667
-8.076381,-34.895527,-57.5333333333,-35.2333333333,-79.2333333333,-57.8,-75.0666666667,-83.5333333333
-8.074423,-34.900333,-64.4,-52.8333333333,-64.7333333333,-67.6333333333,-83.4666666667,-77.2666666667
-8.075328,-34.89249,-63.0,-72.9,-73.4,-52.45,-67.05,-86.15
-8.064345,-34.88538,-56.5333333333,-82.9,-77.7333333333,-62.2,-83.9333333333,-82.3666666667
-8.07537,-34.892616,-63.1666666667,-74.0,-75.3,-56.8,-64.8,-82.9666666667
-8.074483,-34.900295,-60.6666666667,-49.9333333333,-58.0,-67.3333333333,-84.3666666667,-76.9666666667
-8.07152,-34.900784,-66.8,-57.0,-65.95,-60.95,-80.95,-70.3
-8.064,-34.894485,-80.8,-65.3666666667,-78.0,-79.4333333333,-70.0666666667,-70.8
-8.05951,-34.90659,-80.7666666667,-75.2666666667,-76.1666666667,-73.4,-81.0,-76.9
-8.068994,-34.888538,-64.4,-74.2,-72.7,-75.3,-61.0333333333,-71.4333333333
-8.069201,-34.895596,-49.1333333333,-62.7333333333,-67.5333333333,-47.0333333333,-64.2666666667,-60.7333333333
-8.069767,-34.900772,-65.5,-72.5,-64.8666666667,-70.1333333333,-78.2666666667,-74.3666666667
-8.069416,-34.896473,-44.45,-42.65,-58.1,-32.55,-66.5,-61.0
-8.07665,-34.899654,-58.9,-52.2,-64.75,-74.05,-77.35,-83.05
-8.072577,-34.891518,-38.7,-72.2,-69.25,-52.9,-52.0,-73.4
-8.068704,-34.898064,-42.2,-50.6333333333,-61.5,-43.7,-71.6666666667,-42.5
-8.069124,-34.891346,-65.2,-79.2,-74.1,-63.4333333333,-37.7333333333,-71.6666666667
-8.062543,-34.901402,-74.2,-70.7333333333,-76.7333333333,-60.9333333333,-68.2333333333,-70.9
-8.070576,-34.896893,-44.8666666667,-60.1666666667,-62.8333333333,-53.4,-71.4666666667,-58.8666666667
-8.075659,-34.899971,-67.5333333333,-63.9333333333,-66.6333333333,-74.3333333333,-82.8666666667,-82.9
