lat,lon,RSSI[]
-8.077211,-34.899422,-70.4,-59.85,-72.4
-8.077209,-34.899433,-63.3,-60.9333333333,-67.8
-8.077207,-34.898354,-61.3666666667,-28.3333333333,-72.6
-8.07719,-34.898094,-70.7333333333,-38.9333333333,-69.4666666667
-8.077186,-34.899441,-65.9666666667,-58.5333333333,-65.6333333333
-8.077181,-34.89817,-64.05,-32.1,-62.25
-8.077177,-34.899437,-71.7,-56.7666666667,-71.6333333333
-8.077169,-34.898254,-60.1,-31.9,-70.4666666667
-8.077158,-34.898006,-60.5,-32.8666666667,-67.2333333333
-8.07714,-34.898056,-67.3333333333,-30.7,-70.7666666667
-8.077133,-34.899464,-68.2333333333,-54.7666666667,-66.8
-8.077133,-34.899448,-67.4333333333,-55.6333333333,-66.4333333333
-8.077133,-34.898151,-65.175,-37.225,-73.25
-8.077127,-34.897911,-60.525,-28.1,-71.1
-8.077114,-34.899471,-64.05,-52.55,-64.6
-8.077102,-34.897942,-62.7333333333,-30.6,-67.3666666667
-8.077097,-34.898041,-63.0666666667,-33.0,-69.4666666667
-8.077094,-34.897816,-62.7,-25.5,-73.2
-8.077086,-34.899464,-64.8,-55.1,-67.2
-8.077082,-34.899487,-65.9,-53.3,-59.9666666667
-8.077062,-34.897713,-59.825,-25.95,-71.825
-8.07706,-34.897823,-59.675,-28.7,-71.8
-8.077059,-34.897934,-67.5666666667,-29.6,-73.1
-8.077058,-34.899471,-70.7,-61.2,-70.95
-8.077043,-34.899479,-64.8666666667,-52.2666666667,-70.3666666667
-8.077034,-34.899506,-63.2,-55.35,-64.8
-8.077028,-34.89761,-64.75,-26.1,-75.55
-8.077023,-34.897827,-61.0333333333,-30.9666666667,-71.4333333333
-8.077021,-34.899487,-65.0666666667,-62.1333333333,-71.1333333333
-8.077016,-34.897705,-61.5,-25.2333333333,-72.2
-8.077014,-34.899513,-65.6333333333,-55.4333333333,-72.4
-8.076993,-34.899521,-66.5,-51.4333333333,-66.6666666667
-8.076993,-34.897499,-61.0,-27.15,-78.125
-8.076987,-34.899506,-63.05,-54.0,-70.65
-8.076987,-34.89772,-64.8666666667,-26.6666666667,-70.5666666667
-8.076969,-34.897587,-65.0666666667,-25.5333333333,-73.3
-8.076956,-34.897385,-63.1333333333,-28.2666666667,-73.0333333333
-8.076955,-34.899536,-62.8666666667,-52.1,-68.2
-8.076955,-34.897617,-57.8333333333,-24.0,-73.2666666667
-8.076941,-34.899525,-63.65,-61.15,-70.55
-8.076926,-34.897472,-61.7333333333,-23.2333333333,-68.9333333333
-8.076922,-34.897518,-64.9666666667,-24.1,-75.3
-8.076917,-34.899548,-67.5666666667,-53.8333333333,-66.3333333333
-8.076916,-34.897266,-64.3666666667,-29.9666666667,-78.1666666667
-8.076911,-34.899551,-68.3666666667,-53.5333333333,-66.4
-8.076888,-34.897411,-60.6,-25.7333333333,-75.4666666667
-8.076888,-34.897358,-62.3666666667,-25.3333333333,-77.8666666667
-8.07688,-34.899559,-63.3,-60.2,-60.4
-8.076878,-34.899548,-72.5666666667,-54.1333333333,-63.6333333333
-8.076875,-34.897144,-65.0666666667,-33.3666666667,-74.9
-8.076853,-34.897301,-63.5,-27.7,-77.7666666667
-8.076853,-34.897243,-64.9333333333,-30.6666666667,-76.2333333333
-8.076844,-34.89957,-67.3333333333,-55.1333333333,-67.0333333333
-8.076833,-34.897018,-60.1333333333,-36.1666666667,-72.8333333333
-8.076817,-34.897186,-61.05,-32.85,-74.9
-8.076816,-34.897121,-62.6333333333,-30.8,-74.2
-8.076813,-34.89959,-67.9666666667,-49.4666666667,-67.5666666667
-8.076806,-34.899586,-68.0333333333,-48.4333333333,-63.9666666667
-8.076802,-34.899574,-65.2333333333,-49.2,-64.7
-8.07679,-34.896889,-63.4,-32.9,-70.4333333333
-8.076777,-34.897064,-58.8666666667,-34.2666666667,-73.8
-8.076776,-34.896996,-64.8,-33.5666666667,-71.7
-8.076767,-34.899601,-62.3333333333,-50.1666666667,-68.6
-8.076746,-34.896755,-63.9333333333,-37.5666666667,-76.0666666667
-8.076736,-34.896942,-65.4,-33.0666666667,-73.3666666667
-8.076735,-34.896873,-64.0,-35.3333333333,-75.0
-8.076726,-34.89962,-64.05,-50.9,-61.6
-8.07672,-34.899605,-69.65,-52.1,-72.2
-8.076719,-34.899628,-64.7,-59.6666666667,-66.5
-8.076701,-34.896622,-58.1,-46.0666666667,-75.6333333333
-8.076695,-34.896812,-58.7,-37.65,-79.3
-8.076694,-34.896751,-61.8,-35.6666666667,-74.8333333333
-8.076687,-34.899635,-64.0666666667,-56.7333333333,-63.4333333333
-8.076658,-34.896492,-60.95,-50.8,-74.8
-8.076654,-34.896637,-59.525,-43.875,-73.025
-8.076653,-34.896683,-59.7666666667,-51.3333333333,-70.1
-8.07665,-34.899654,-58.9,-52.2,-64.75
-8.076634,-34.899639,-66.9666666667,-55.7,-71.0
-8.07663,-34.899662,-68.3,-47.6666666667,-73.5
-8.076615,-34.896526,-57.1,-52.6666666667,-75.7333333333
-8.076615,-34.896362,-61.1333333333,-40.0333333333,-72.1666666667
-8.076612,-34.89967,-63.2333333333,-52.0,-68.2
-8.07661,-34.896557,-58.6666666667,-46.3,-72.7333333333
-8.076581,-34.896431,-55.5,-45.4333333333,-74.0666666667
-8.076573,-34.899685,-69.6333333333,-48.7,-65.7333333333
-8.076573,-34.896236,-61.2,-42.275,-70.425
-8.076567,-34.896431,-64.8666666667,-35.0,-72.6
-8.076554,-34.896343,-56.2,-42.2333333333,-76.1666666667
-8.076553,-34.89967,-66.1,-51.6333333333,-65.8
-8.076541,-34.899689,-71.9333333333,-51.6333333333,-75.8
-8.076538,-34.899693,-64.7,-59.2,-70.1
-8.07653,-34.896267,-59.1,-35.8666666667,-76.7666666667
-8.07653,-34.896103,-60.6333333333,-36.5666666667,-66.9
-8.076526,-34.896305,-58.1,-35.8,-76.5
-8.076508,-34.896191,-58.9,-37.3666666667,-73.9
-8.076507,-34.899704,-66.2333333333,-57.2333333333,-67.6333333333
-8.076488,-34.896183,-66.75,-40.175,-72.85
-8.076488,-34.895973,-60.3,-46.2333333333,-70.7333333333
-8.076487,-34.896122,-61.2333333333,-41.3333333333,-73.7333333333
-8.076481,-34.8997,-64.0333333333,-55.2,-67.0
-8.076477,-34.899712,-69.8666666667,-48.7333333333,-65.5333333333
-8.076467,-34.896065,-67.6,-40.375,-71.225
-8.076459,-34.899715,-65.3,-56.85,-73.6
-8.076455,-34.896072,-59.9666666667,-43.1333333333,-75.9
-8.076449,-34.899715,-65.7,-52.1,-69.9666666667
-8.076449,-34.89603,-59.1,-50.1,-79.2333333333
-8.076448,-34.895847,-59.9,-37.2,-75.55
-8.076437,-34.895649,-65.8333333333,-49.4666666667,-76.0333333333
-8.076435,-34.895664,-64.75,-51.3,-80.2
-8.076434,-34.895634,-64.1666666667,-45.3,-76.7
-8.076433,-34.895676,-67.0,-53.3666666667,-75.2333333333
-8.076431,-34.896008,-60.3666666667,-53.3666666667,-75.0
-8.076431,-34.895683,-66.6255813953,-53.4069767442,-72.9279069767
-8.076431,-34.895622,-62.4666666667,-36.9666666667,-75.3
-8.076429,-34.895855,-63.1,-36.5,-72.4333333333
-8.076428,-34.895615,-59.325,-39.075,-76.525
-8.076427,-34.895897,-70.7666666667,-42.4,-75.2
-8.076427,-34.895809,-61.95,-36.875,-71.85
-8.076427,-34.89571,-61.5666666667,-44.3,-78.4666666667
-8.076425,-34.899723,-72.0,-52.0,-82.7
-8.076425,-34.895607,-56.3,-38.6333333333,-76.9333333333
-8.076424,-34.89576,-58.6333333333,-41.4333333333,-70.7666666667
-8.076423,-34.895969,-62.9,-48.6,-71.525
-8.07642,-34.895596,-57.5,-37.8,-76.95
-8.076415,-34.895992,-65.15,-48.3,-76.925
-8.076411,-34.895931,-68.8,-48.4,-82.0333333333
-8.07641,-34.895725,-64.7333333333,-39.6,-71.7
-8.076409,-34.895576,-61.5333333333,-40.9666666667,-74.4333333333
-8.076408,-34.899731,-71.75,-61.4,-73.25
-8.076408,-34.899723,-65.0,-56.5333333333,-69.2666666667
-8.076407,-34.895988,-70.9,-51.85,-77.55
-8.076403,-34.895988,-66.5,-50.9666666667,-76.3333333333
-8.0764,-34.895985,-68.65,-50.6,-74.95
-8.076396,-34.895985,-59.5666666667,-59.2333333333,-71.1333333333
-8.076395,-34.899727,-67.5,-52.3666666667,-67.9
-8.076395,-34.895554,-58.05,-39.225,-76.925
-8.076391,-34.895985,-65.02,-48.79,-74.38
-8.076391,-34.895878,-59.9,-36.6666666667,-72.1
-8.076389,-34.895988,-66.975,-46.975,-74.375
-8.076383,-34.899742,-69.1666666667,-55.8,-65.9
-8.076381,-34.895958,-63.1333333333,-50.9333333333,-76.2
-8.076381,-34.895527,-57.5333333333,-35.2333333333,-79.2333333333
-8.07638,-34.899734,-75.0666666667,-57.3333333333,-71.9333333333
-8.076376,-34.895996,-66.7333333333,-48.5333333333,-74.3333333333
-8.076372,-34.895603,-69.0333333333,-47.3333333333,-75.7666666667
-8.076365,-34.895493,-61.1333333333,-39.1666666667,-79.2333333333
-8.076364,-34.899738,-69.9666666667,-55.5666666667,-80.4666666667
-8.076363,-34.895794,-69.3666666667,-36.0333333333,-76.1
-8.076347,-34.895451,-57.8,-46.05,-73.925
-8.076345,-34.899746,-70.45,-68.5,-70.0
-8.076343,-34.896008,-61.4333333333,-56.0666666667,-74.9
-8.07634,-34.895985,-72.2333333333,-57.8666666667,-81.0333333333
-8.076337,-34.895718,-58.5,-44.95,-76.5
-8.076333,-34.895481,-60.4,-36.3,-78.5333333333
-8.076331,-34.899754,-73.0666666667,-53.9333333333,-69.3
-8.076325,-34.895397,-59.8666666667,-46.3333333333,-71.4
-8.076324,-34.899754,-72.1333333333,-61.6,-71.0333333333
-8.076315,-34.895649,-59.3666666667,-47.0666666667,-77.9666666667
-8.076309,-34.899765,-71.9,-55.4666666667,-69.2333333333
-8.076303,-34.899761,-73.4,-51.5666666667,-72.9666666667
-8.076298,-34.895329,-64.6,-53.4,-75.5
-8.076295,-34.895588,-62.7,-35.5,-75.1
-8.076294,-34.895363,-57.8,-45.8333333333,-76.3666666667
-8.076291,-34.896027,-60.2666666667,-55.2,-72.9666666667
-8.076291,-34.896008,-68.0333333333,-56.1666666667,-79.4333333333
-8.07628,-34.899769,-67.8333333333,-55.8,-67.8666666667
-8.076278,-34.895527,-52.2333333333,-36.8666666667,-70.5
-8.076267,-34.895248,-56.3666666667,-49.1,-73.0333333333
-8.076258,-34.895466,-56.7666666667,-45.6,-78.6333333333
-8.076257,-34.895248,-71.3666666667,-47.6333333333,-76.6
-8.076256,-34.899773,-66.6666666667,-54.8333333333,-68.9
-8.076246,-34.899784,-69.6,-53.05,-67.1
-8.076238,-34.895157,-66.1333333333,-42.1666666667,-70.7666666667
-8.076237,-34.899784,-70.5333333333,-59.8666666667,-70.9
-8.076237,-34.896034,-62.8333333333,-58.9,-78.2
-8.076235,-34.895405,-58.7333333333,-46.6333333333,-73.5666666667
-8.076227,-34.896053,-63.1333333333,-61.1,-75.8333333333
-8.076221,-34.895134,-59.9333333333,-40.6666666667,-70.3333333333
-8.076213,-34.895344,-56.0666666667,-48.0333333333,-71.3333333333
-8.076208,-34.895065,-63.0,-54.95,-64.95
-8.076203,-34.899796,-70.2666666667,-54.4333333333,-70.5666666667
-8.076194,-34.895283,-63.2,-48.0,-71.1666666667
-8.076188,-34.899788,-68.15,-56.6,-64.2
-8.076185,-34.89502,-56.9,-58.025,-74.675
-8.076179,-34.895222,-62.7,-42.2666666667,-75.9333333333
-8.076177,-34.896057,-64.7666666667,-61.8666666667,-78.7333333333
-8.076176,-34.894966,-60.7333333333,-54.4333333333,-71.5666666667
-8.076166,-34.899803,-65.8,-58.05,-68.45
-8.076163,-34.895157,-59.7,-47.0,-69.7
-8.076153,-34.899811,-65.8,-52.5666666667,-65.8
-8.07615,-34.894905,-60.5666666667,-51.4666666667,-72.7
-8.076149,-34.89608,-63.3,-56.5,-72.1
-8.076147,-34.895092,-65.2666666667,-56.1,-70.5333333333
-8.076143,-34.894867,-60.25,-55.525,-69.15
-8.076131,-34.899803,-67.9,-52.1,-70.6666666667
-8.076126,-34.895023,-62.4333333333,-51.3,-75.6
-8.076114,-34.894791,-60.1,-49.9666666667,-77.9666666667
-8.076112,-34.894768,-59.7333333333,-44.8333333333,-75.1
-8.076109,-34.896084,-65.4,-56.1333333333,-80.4333333333
-8.076103,-34.894936,-60.5666666667,-49.7333333333,-73.2666666667
-8.0761,-34.899815,-62.5,-53.8,-60.8666666667
-8.076097,-34.899826,-73.1666666667,-57.3333333333,-63.5666666667
-8.076082,-34.899818,-69.0,-47.0666666667,-69.0333333333
-8.076077,-34.894833,-54.4,-47.9,-69.25
-8.076077,-34.894661,-64.1,-49.25,-70.95
-8.076075,-34.894672,-65.2,-51.775,-70.225
-8.076062,-34.896107,-58.8,-55.2666666667,-77.6333333333
-8.076043,-34.899834,-67.6666666667,-60.6666666667,-65.0
-8.076043,-34.894718,-63.6,-49.6,-67.1
-8.076042,-34.896107,-67.2333333333,-60.0,-79.1666666667
-8.076039,-34.89455,-62.05,-45.525,-73.4
-8.076038,-34.899845,-72.6666666667,-64.6,-65.0333333333
-8.076035,-34.899834,-70.2666666667,-54.5,-68.9
-8.076035,-34.894558,-57.85,-45.8,-70.75
-8.076015,-34.899841,-68.4,-61.3,-63.7
-8.076005,-34.894596,-55.4666666667,-45.2333333333,-72.9
-8.076002,-34.89444,-58.2,-55.6,-74.8
-8.075994,-34.899845,-62.5,-61.6666666667,-65.1333333333
-8.075993,-34.894455,-57.85,-59.1,-69.775
-8.075984,-34.896126,-60.45,-49.7,-72.8
-8.075981,-34.899849,-69.1333333333,-62.1666666667,-70.5666666667
-8.075976,-34.899849,-67.8,-54.65,-65.1
-8.075975,-34.899868,-66.75,-58.95,-69.95
-8.075974,-34.896133,-64.7,-60.0,-74.5333333333
-8.075966,-34.894474,-54.2,-60.35,-66.7
-8.075966,-34.894333,-58.6,-57.8333333333,-65.6333333333
-8.075954,-34.899857,-69.6333333333,-52.0333333333,-70.3666666667
-8.075953,-34.894352,-60.6,-56.3,-68.7666666667
-8.075944,-34.89986,-70.8,-61.65,-62.55
-8.075934,-34.89986,-69.2,-65.55,-66.05
-8.075933,-34.896141,-61.3333333333,-49.2333333333,-71.5
-8.075932,-34.89423,-58.3333333333,-59.0666666667,-66.6666666667
-8.075927,-34.894352,-61.7,-54.6666666667,-66.1666666667
-8.075915,-34.899872,-66.0666666667,-56.1666666667,-62.9666666667
-8.075912,-34.899895,-70.5333333333,-54.2,-65.2333333333
-8.075912,-34.899868,-70.2333333333,-56.9,-61.9
-8.075912,-34.894253,-61.15,-58.4,-62.15
-8.075899,-34.894131,-58.0,-59.4,-64.9333333333
-8.075891,-34.89616,-65.1,-54.0,-74.9
-8.07589,-34.896156,-63.9,-48.55,-77.8
-8.075887,-34.894226,-55.1,-56.8666666667,-73.6
-8.075886,-34.899879,-63.0666666667,-63.9333333333,-66.9666666667
-8.075884,-34.899887,-66.8333333333,-57.8666666667,-72.4
-8.075871,-34.894035,-54.55,-63.3,-66.05
-8.07587,-34.89415,-55.6,-60.4,-68.5666666667
-8.075851,-34.899895,-67.1333333333,-56.4666666667,-66.2
-8.07585,-34.899914,-73.1,-65.6,-70.5
-8.075848,-34.896168,-61.3,-53.7,-74.3333333333
-8.075845,-34.89991,-71.5,-59.0,-67.4
-8.075844,-34.894093,-54.8666666667,-59.8,-63.6666666667
-8.075839,-34.893936,-56.8333333333,-63.2333333333,-69.4333333333
-8.075829,-34.894043,-56.7666666667,-62.7333333333,-63.5
-8.075821,-34.896179,-60.8,-54.15,-74.65
-8.075809,-34.89991,-66.8333333333,-65.5,-71.9333333333
-8.075806,-34.893837,-61.9666666667,-60.3333333333,-69.8333333333
-8.075804,-34.893963,-59.65,-59.75,-67.8
-8.075802,-34.899921,-66.5666666667,-58.0,-66.4333333333
-8.0758,-34.896179,-67.0333333333,-50.8666666667,-75.2333333333
-8.075789,-34.899933,-65.5,-49.8666666667,-75.5
-8.075788,-34.893932,-56.3,-61.275,-67.325
-8.075774,-34.893726,-56.85,-67.0,-72.5
-8.075765,-34.893829,-66.1666666667,-73.3333333333,-74.9
-8.075758,-34.896198,-60.4666666667,-56.0,-71.2666666667
-8.075755,-34.899933,-67.95,-56.45,-64.45
-8.075751,-34.899929,-63.9666666667,-65.4,-64.4
-8.07575,-34.89362,-60.5,-66.9,-71.5666666667
-8.075749,-34.896191,-61.0666666667,-60.0,-71.7
-8.075749,-34.893822,-56.85,-64.2,-69.05
-8.075727,-34.899952,-67.7,-53.05,-64.65
-8.075724,-34.893494,-56.0,-69.4,-69.2666666667
-8.075722,-34.893696,-56.4333333333,-62.9666666667,-67.3
-8.075707,-34.893715,-59.8666666667,-61.3333333333,-67.7333333333
-8.075703,-34.899944,-72.2333333333,-59.2333333333,-60.6
-8.075703,-34.896214,-65.9333333333,-51.1666666667,-73.9
-8.075698,-34.896202,-60.2,-60.75,-77.6
-8.075687,-34.893345,-65.925,-69.5,-73.375
-8.075682,-34.899948,-71.5666666667,-54.2,-68.8
-8.075677,-34.893562,-61.3,-64.3,-68.05
-8.075659,-34.899971,-67.5333333333,-63.9333333333,-66.6333333333
-8.075659,-34.89362,-60.05,-68.45,-73.0
-8.075657,-34.896229,-60.05,-56.2,-75.05
-8.07565,-34.896221,-60.2666666667,-59.2333333333,-76.2333333333
-8.075642,-34.899963,-61.7666666667,-53.2333333333,-68.1333333333
-8.075634,-34.89344,-62.35,-66.8,-68.05
-8.075631,-34.893204,-63.5333333333,-64.6666666667,-67.3333333333
-8.075617,-34.89624,-59.9666666667,-62.5,-71.5
-8.075608,-34.899971,-69.7666666667,-56.2333333333,-72.2
-8.075607,-34.896236,-61.2666666667,-53.4666666667,-75.9
-8.0756,-34.893547,-59.3333333333,-61.0333333333,-71.0666666667
-8.075594,-34.893326,-61.5333333333,-63.5666666667,-69.8666666667
-8.075587,-34.89999,-65.6333333333,-50.5333333333,-65.7333333333
-8.075582,-34.896252,-61.6666666667,-62.1666666667,-73.5666666667
-8.075582,-34.89315,-60.8,-63.65,-73.95
-8.075579,-34.899986,-70.2333333333,-60.7,-69.5
-8.075569,-34.896248,-63.1,-57.65,-75.5
-8.075558,-34.893211,-56.8,-69.6333333333,-68.3666666667
-8.075549,-34.896259,-65.7,-60.4,-77.7666666667
-8.075534,-34.89999,-75.95,-60.5,-68.4
-8.075533,-34.896263,-59.6,-54.2333333333,-76.1
-8.075527,-34.893494,-62.45,-59.2,-72.2
-8.075524,-34.893101,-55.4333333333,-70.0666666667,-69.5
-8.075522,-34.900009,-67.05,-56.5,-68.0
-8.075521,-34.900009,-66.7333333333,-59.5,-68.1
-8.075521,-34.893093,-61.2666666667,-63.6333333333,-70.8666666667
-8.07552,-34.896267,-60.05,-59.5,-73.2
-8.075513,-34.893074,-65.0,-66.4666666667,-70.3666666667
-8.075505,-34.893055,-58.1,-66.9,-72.4
-8.075501,-34.896278,-59.3333333333,-64.6,-73.4666666667
-8.075498,-34.896271,-67.6333333333,-60.3,-76.8
-8.075497,-34.893036,-57.9333333333,-68.3,-73.2333333333
-8.075491,-34.892986,-61.3666666667,-70.7666666667,-66.1
-8.075489,-34.893013,-55.5333333333,-62.9,-70.3
-8.075482,-34.892994,-53.9666666667,-67.6,-69.1
-8.07548,-34.896278,-61.8333333333,-54.7333333333,-76.0666666667
-8.075475,-34.89629,-57.4,-58.8,-73.05
-8.075474,-34.892975,-63.2666666667,-71.5333333333,-68.6
-8.075471,-34.896286,-60.45,-59.0,-78.55
-8.075469,-34.900028,-72.4666666667,-58.3333333333,-61.3333333333
-8.075468,-34.900024,-72.4,-54.5,-64.3
-8.075466,-34.896294,-66.5823529412,-59.0058823529,-75.9294117647
-8.075461,-34.89629,-68.8,-53.95,-74.6
-8.075461,-34.892956,-66.4,-68.1,-67.6666666667
-8.075457,-34.896286,-61.4,-56.2,-75.8666666667
-8.075453,-34.900013,-68.5666666667,-59.3333333333,-64.4333333333
-8.075452,-34.89629,-57.9333333333,-56.2666666667,-80.2
-8.075452,-34.896286,-64.3666666667,-65.8,-81.3
-8.075452,-34.892868,-59.7333333333,-66.6666666667,-69.1333333333
-8.07545,-34.892941,-59.3666666667,-73.2,-68.1
-8.075448,-34.893459,-57.5,-61.9,-65.4
-8.075448,-34.892918,-56.65,-70.15,-68.95
-8.075448,-34.89291,-58.8,-73.9666666667,-73.9333333333
-8.075447,-34.892929,-57.2666666667,-69.1,-64.7
-8.075447,-34.892899,-60.9333333333,-76.4333333333,-75.5
-8.075445,-34.896282,-58.6333333333,-64.2333333333,-76.6333333333
-8.075441,-34.892872,-58.1333333333,-70.7333333333,-73.0
-8.075438,-34.896282,-68.5666666667,-64.7333333333,-74.3666666667
-8.075434,-34.89629,-64.4666666667,-57.4666666667,-81.2
-8.075429,-34.896282,-68.55,-57.55,-76.55
-8.075427,-34.89283,-61.45,-68.05,-70.75
-8.075426,-34.90004,-70.0,-63.75,-62.65
-8.075425,-34.896286,-70.6,-56.8,-76.25
-8.075422,-34.896282,-69.1333333333,-61.6666666667,-79.0666666667
-8.075415,-34.900043,-72.5666666667,-54.1333333333,-64.2
-8.075413,-34.892742,-61.6333333333,-73.1,-68.7666666667
-8.07541,-34.892776,-60.1666666667,-71.1,-73.3333333333
-8.075394,-34.900047,-69.0,-60.6333333333,-63.3333333333
-8.07539,-34.892712,-66.5333333333,-71.0,-75.1
-8.07537,-34.892616,-63.1666666667,-74.0,-75.3
-8.075368,-34.900051,-67.4,-53.9,-62.6
-8.075367,-34.90004,-70.2,-57.3,-64.8333333333
-8.075366,-34.892639,-63.5666666667,-76.2333333333,-71.1333333333
-8.075362,-34.893444,-59.2666666667,-61.9,-65.0333333333
-8.075356,-34.900066,-68.35,-58.3,-66.8
-8.075345,-34.900055,-68.2,-58.1666666667,-64.1
-8.075341,-34.892555,-61.5333333333,-74.9333333333,-76.0
-8.075328,-34.89249,-63.0,-72.9,-73.4
-8.075326,-34.900059,-68.4,-58.45,-64.65
-8.075313,-34.89246,-58.3,-72.5,-71.8333333333
-8.075302,-34.900066,-71.0,-62.3666666667,-65.0333333333
-8.075295,-34.900089,-68.375,-57.125,-65.8
-8.075289,-34.892365,-58.2666666667,-70.0,-70.8
-8.075283,-34.892357,-56.3,-73.2,-69.8666666667
-8.075278,-34.90007,-69.1333333333,-64.3333333333,-65.7
-8.07527,-34.900078,-68.9,-58.7666666667,-61.6
-8.075267,-34.893456,-61.9666666667,-56.1333333333,-71.3333333333
