lat,lon,RSSI[]
-8.076746,-34.896755,-63.9333333333,-61.3666666667,-37.5666666667,-76.0666666667
-8.076736,-34.896942,-65.4,-61.2,-33.0666666667,-73.3666666667
-8.076735,-34.896873,-64.0,-58.6,-35.3333333333,-75.0
-8.076726,-34.89962,-64.05,-79.8,-50.9,-61.6
-8.07672,-34.899605,-69.65,-78.9,-52.1,-72.2
-8.076719,-34.899628,-64.7,-77.2666666667,-59.6666666667,-66.5
-8.076701,-34.896622,-58.1,-59.0,-46.0666666667,-75.6333333333
-8.076695,-34.896812,-58.7,-59.25,-37.65,-79.3
-8.076694,-34.896751,-61.8,-59.6666666667,-35.6666666667,-74.8333333333
-8.076687,-34.899635,-64.0666666667,-76.3333333333,-56.7333333333,-63.4333333333
-8.076658,-34.896492,-60.95,-62.2,-50.8,-74.8
-8.076654,-34.896637,-59.525,-59.75,-43.875,-73.025
-8.076653,-34.896683,-59.7666666667,-60.0666666667,-51.3333333333,-70.1
-8.07665,-34.899654,-58.9,-74.05,-52.2,-64.75
-8.076634,-34.899639,-66.9666666667,-75.0333333333,-55.7,-71.0
-8.07663,-34.899662,-68.3,-75.6666666667,-47.6666666667,-73.5
-8.076615,-34.896526,-57.1,-60.0333333333,-52.6666666667,-75.7333333333
-8.076615,-34.896362,-61.1333333333,-61.4,-40.0333333333,-72.1666666667
-8.076612,-34.89967,-63.2333333333,-79.2,-52.0,-68.2
-8.07661,-34.896557,-58.6666666667,-57.6666666667,-46.3,-72.7333333333
-8.076581,-34.896431,-55.5,-60.4333333333,-45.4333333333,-74.0666666667
-8.076573,-34.899685,-69.6333333333,-76.9333333333,-48.7,-65.7333333333
-8.076573,-34.896236,-61.2,-62.325,-42.275,-70.425
-8.076567,-34.896431,-64.8666666667,-60.4333333333,-35.0,-72.6
-8.076554,-34.896343,-56.2,-61.4333333333,-42.2333333333,-76.1666666667
-8.076553,-34.89967,-66.1,-72.1,-51.6333333333,-65.8
-8.076541,-34.899689,-71.9333333333,-78.3,-51.6333333333,-75.8
-8.076538,-34.899693,-64.7,-77.8666666667,-59.2,-70.1
-8.07653,-34.896267,-59.1,-61.5333333333,-35.8666666667,-76.7666666667
-8.07653,-34.896103,-60.6333333333,-56.7,-36.5666666667,-66.9
-8.076526,-34.896305,-58.1,-61.45,-35.8,-76.5
-8.076508,-34.896191,-58.9,-60.6333333333,-37.3666666667,-73.9
-8.076507,-34.899704,-66.2333333333,-78.1666666667,-57.2333333333,-67.6333333333
-8.076488,-34.896183,-66.75,-61.55,-40.175,-72.85
-8.076488,-34.895973,-60.3,-64.0,-46.2333333333,-70.7333333333
-8.076487,-34.896122,-61.2333333333,-57.1333333333,-41.3333333333,-73.7333333333
-8.076481,-34.8997,-64.0333333333,-75.2666666667,-55.2,-67.0
-8.076477,-34.899712,-69.8666666667,-75.1666666667,-48.7333333333,-65.5333333333
-8.076467,-34.896065,-67.6,-60.275,-40.375,-71.225
-8.076459,-34.899715,-65.3,-78.85,-56.85,-73.6
-8.076455,-34.896072,-59.9666666667,-59.7666666667,-43.1333333333,-75.9
-8.076449,-34.899715,-65.7,-74.4,-52.1,-69.9666666667
-8.076449,-34.89603,-59.1,-65.2666666667,-50.1,-79.2333333333
-8.076448,-34.895847,-59.9,-64.6,-37.2,-75.55
-8.076437,-34.895649,-65.8333333333,-61.8,-49.4666666667,-76.0333333333
-8.076435,-34.895664,-64.75,-59.375,-51.3,-80.2
-8.076434,-34.895634,-64.1666666667,-61.6666666667,-45.3,-76.7
-8.076433,-34.895676,-67.0,-56.5333333333,-53.3666666667,-75.2333333333
-8.076431,-34.896008,-60.3666666667,-63.0,-53.3666666667,-75.0
-8.076431,-34.895683,-66.6255813953,-56.7790697674,-53.4069767442,-72.9279069767
-8.076431,-34.895622,-62.4666666667,-56.8666666667,-36.9666666667,-75.3
-8.076429,-34.895855,-63.1,-65.5,-36.5,-72.4333333333
-8.076428,-34.895615,-59.325,-59.925,-39.075,-76.525
-8.076427,-34.895897,-70.7666666667,-65.5,-42.4,-75.2
-8.076427,-34.895809,-61.95,-65.95,-36.875,-71.85
-8.076427,-34.89571,-61.5666666667,-64.8,-44.3,-78.4666666667
-8.076425,-34.899723,-72.0,-73.45,-52.0,-82.7
-8.076425,-34.895607,-56.3,-56.7,-38.6333333333,-76.9333333333
-8.076424,-34.89576,-58.6333333333,-68.9,-41.4333333333,-70.7666666667
-8.076423,-34.895969,-62.9,-64.775,-48.6,-71.525
-8.07642,-34.895596,-57.5,-54.3,-37.8,-76.95
-8.076415,-34.895992,-65.15,-62.7,-48.3,-76.925
-8.076411,-34.895931,-68.8,-67.7666666667,-48.4,-82.0333333333
-8.07641,-34.895725,-64.7333333333,-64.8666666667,-39.6,-71.7
-8.076409,-34.895576,-61.5333333333,-53.9,-40.9666666667,-74.4333333333
-8.076408,-34.899731,-71.75,-79.3,-61.4,-73.25
-8.076408,-34.899723,-65.0,-76.4333333333,-56.5333333333,-69.2666666667
-8.076407,-34.895988,-70.9,-65.7,-51.85,-77.55
-8.076403,-34.895988,-66.5,-67.1,-50.9666666667,-76.3333333333
-8.0764,-34.895985,-68.65,-68.3666666667,-50.6,-74.95
-8.076396,-34.895985,-59.5666666667,-69.1333333333,-59.2333333333,-71.1333333333
-8.076395,-34.899727,-67.5,-78.3333333333,-52.3666666667,-67.9
-8.076395,-34.895554,-58.05,-56.475,-39.225,-76.925
-8.076391,-34.895985,-65.02,-68.03,-48.79,-74.38
-8.076391,-34.895878,-59.9,-66.0333333333,-36.6666666667,-72.1
-8.076389,-34.895988,-66.975,-65.55,-46.975,-74.375
-8.076383,-34.899742,-69.1666666667,-75.0,-55.8,-65.9
-8.076381,-34.895958,-63.1333333333,-74.0666666667,-50.9333333333,-76.2
-8.076381,-34.895527,-57.5333333333,-57.8,-35.2333333333,-79.2333333333
-8.07638,-34.899734,-75.0666666667,-80.3,-57.3333333333,-71.9333333333
-8.076376,-34.895996,-66.7333333333,-65.9333333333,-48.5333333333,-74.3333333333
-8.076372,-34.895603,-69.0333333333,-59.8666666667,-47.3333333333,-75.7666666667
-8.076365,-34.895493,-61.1333333333,-57.0666666667,-39.1666666667,-79.2333333333
-8.076364,-34.899738,-69.9666666667,-78.5333333333,-55.5666666667,-80.4666666667
-8.076363,-34.895794,-69.3666666667,-61.9666666667,-36.0333333333,-76.1
